/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179197.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179198.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179199.sra.uniq.bam
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	6	0
0	11	0
0	9	1
190	126	6
176	469	83
1	2	0
0	2	6
30	26	124
3	13	0
0	210	0
3273	3756	340
100	693	52
0	0	0
0	0	0
0	327	0
0	645	0
3	6	122
71	50	3427
0	0	0
16	12	0
0	0	0
0	0	0
8642	16603	1789
955	1997	70
3929	7115	1059
0	0	2
4285	3290	854
1383	896	904
4	14	0
5380	5204	1599
0	0	0
0	0	0
0	2	4
2	2	223
261	24	3270
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
158	24	1534
0	0	0
0	0	0
0	0	45
128	0	1525
0	1	0
461	1082	146
0	3	76
0	0	0
0	0	0
60	235	21
29	118	6
1801	3377	0
5076	3631	0
6	51	0
0	0	0
6573	3528	118
2	10	2
18	23	0
7304	13804	1768
28	4	8
0	0	0
158	152	32
408	1961	88
7222	7073	1279
8544	9324	695
5005	6561	520
1507	930	58
0	0	0
1569	894	106
11	18	4
0	0	0
2	1	0
141	233	34
2034	2	2
0	2	11
225	312	102
1040	64	2
467	2250	218
5278	6026	498
318	575	234
6	0	2
11	38	0
1162	3613	101
4516	2863	398
4381	8134	858
0	1	0
0	0	0
0	0	0
23606	26456	2896
17122	2755	44
907	878	102
837	3699	338
2592	4605	387
0	0	0
0	116	0
0	2	139
2	8	123
1748	1715	106
4990	7175	415
0	0	0
120	6406	88
0	0	0
0	0	0
414	40	2209
0	0	0
1529	1586	78
7694	19870	2367
1780	3217	450
0	0	2
0	0	0
108	2078	25
0	0	2
0	0	0
4940	32014	2052
2	16	30
30	1986	0
0	12	0
8	22	0
3	23	0
0	0	0
577	867	25
2	0	0
10	6902	0
0	0	0
0	0	0
86	342	2
0	8	150
0	0	0
0	0	2
4660	4818	1379
0	0	0
10383	16663	1951
0	0	0
0	2	0
0	0	0
1608	3442	354
15	11	2
82203	41772	153
341	2	0
16036	20068	1330
2	3	0
17	39	32
2	2	10
18	226	66
16	241	75
22913	47057	569
0	2	0
7	17	0
52	29	18
25080	5200	182
4	6	6
2	0	0
9751	7550	212
121	235	29
133	186	12
5888	5845	998
3666	2814	195
41269	101332	4514
53	46	13
18757	28034	1504
2714	5312	393
0	0	0
0	0	0
0	0	0
8235	23522	2647
0	0	0
0	0	0
0	0	0
5	125	11
0	0	0
0	0	0
11362	27926	1705
89	414	5
47646	9297	1970
255	315	22
0	2	4
100	120	0
2	0	0
283	81	6
1799	1751	164
2623	3914	489
1319	1632	414
212	317	17
89	153	55
15750	18509	2490
0	1	0
0	0	0
2	0	0
915	2445	541
0	2	0
0	0	0
0	2	0
10433	48343	2580
9682	15128	1739
10710	62862	2719
0	14	2
3599	8040	1957
2057	9066	1433
29743	98021	3672
115437	74402	1677
0	0	0
3	96	0
72	69	4
0	10	2
1771	3588	404
25	3	3
4792	19002	1689
10715	785	106
0	0	0
0	0	0
198	400	30
23087	18614	1767
77	146	32
66	357	15
2	13	0
6897	11039	1774
4928	1230	1165
10080	13194	1844
1080	26368	225
896	1102	134
727	1240	210
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
232606	108566	11298
979	2199	205
11	32	6
3410	8234	515
8727	30880	2053
0	0	0
16958	1754	2464
0	0	4
8938	3584	1931
4	24	0
6	4781	4
38	52	498
50	110	2
0	0	0
2414	6720	768
384	448	38
32	360	14
596	449	55
0	0	0
27260	28742	1954
0	2	0
409	583	18
0	0	0
0	0	0
0	0	0
5178	3005	198
3601	4141	576
0	0	0
0	0	0
2	0	0
8540	20942	2805
1969	7790	1030
8039	8314	1318
9	24	2
0	0	0
0	0	0
1	0	0
1411	1432	311
0	0	0
18441	62832	5486
0	0	0
2067	1280	762
0	0	0
16039	207	911
129	57	476
11965	2625	115
1891	563	150
0	0	0
13877	2768	1810
0	0	0
76	155	7
76	7	0
0	0	0
0	0	0
0	0	0
0	12	0
69	1634	38
3	9732	5
0	12	4
314	479	20
20	90	7
12	12	0
2629	11189	5135
0	0	0
0	0	0
0	0	0
154	274	22
0	0	0
5	7	0
8039	141	524
3072	2814	268
831	826	359
0	0	0
2	0	0
10550	7470	1518
38897	125169	4455
14	178	4
2234	890	10
79	90	1
2	66	0
0	4	0
2	24	6
0	0	0
235	627	362
10	85	0
0	2	0
98	170	27
0	15	0
0	0	0
58	188	41
0	0	0
403	816	27
2	48	0
0	1	0
34	112	10
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
4	20	0
0	0	0
0	1	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
108	2588	4
207	35	2
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
4898	9623	178
0	738	81
3510	3232	176
0	1	0
0	0	0
0	0	0
1273	5616	351
89	33	15
74	59	8
52	0	1
2535	3169	559
0	0	0
21	38	4
14	78	4
339	510	83
149	154	43
2	407	24
10203	3272	38
74	60	2
0	0	2
0	0	0
0	0	0
0	0	0
192	366	36
412	749	550
1540	1796	1053
50	240	69
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
87	348	50
1793	3047	261
0	0	0
0	2	0
0	2	13
440	411	411
12	342	4
0	0	0
5020	21577	5248
0	0	0
122	99	16
10608	622	3075
0	0	0
0	5	0
0	11	0
12653	6710	4262
299	1750	1718
0	0	0
0	0	0
122	1305	357
0	0	0
4200	5807	1717
4698	6788	858
0	81	0
1	1	0
417	727	0
8271	9938	1005
14305	13306	2356
12672	18722	982
32323	53620	1167
6966	8185	795
0	288	0
0	0	13
0	0	0
20921	17885	866
0	1	0
34	46	211
0	17	0
22587	4790	4
0	20	0
0	161	0
123	80	0
10282	7614	648
17017	42968	3391
5329	5130	114
0	12	2
0	2	1
32549	42944	2895
28381	49893	3036
10120	18642	2913
0	0	0
0	538	12
0	0	0
2	12	0
0	0	0
1138	2433	78
0	0	0
0	0	0
0	0	0
0	1	0
245	312	108
177	348	48
4757	7775	346
0	0	38
20482	15950	660
7778	10812	738
2938	4226	123
0	92	0
0	0	0
0	0	0
0	0	0
4694	13198	1554
0	0	0
55	1427	12
5605	6307	313
703	693	327
78784	302	950
22720	18201	1526
0	4	2
11	14	25
56	216	62
7	9	0
0	0	0
4	673	42
1453	3618	307
0	0	0
8198	12463	1066
6661	10618	1766
0	0	0
64	172	22
16136	14454	1631
853	1254	62
15798	14130	3186
1	0	0
17732	18156	1478
0	0	0
18	331	32
9935	21549	1858
6037	8873	904
7138	9754	1367
0	0	0
1729	7250	952
0	1	1
12	5	21
0	1	0
0	0	0
92	40	44
0	0	0
227	1020	198
0	0	0
2	132	2
6	25	0
77574	18278	879
336	26	212
0	0	0
2	77	380
0	1	0
2272	1767	218
0	0	0
298	2343	125
1118	6178	214
857	3461	119
20	68	2
0	0	0
0	0	0
0	0	0
9503	9941	3907
10919	11454	4411
0	0	0
2300	10288	650
32	68	4
879	3719	246
1504	3473	426
4203	5426	296
0	66	0
0	84	0
548	700	46
0	0	0
754	6155	67
0	6	0
0	0	0
5240	5095	301
1678	1769	7
194	60	23
1162	1945	432
1035	39	48
993	3643	303
37769	12552	3610
17	416	6
280	18309	0
2506	2416	202
1174	1907	132
3364	5143	170
0	0	0
1334	630	756
0	0	0
10	754	6
94	126	44
418	128	20
4	6	2
1738	6205	201
0	0	0
0	690	8
6	17142	0
0	0	0
10	7	0
0	0	0
44	5	0
0	0	0
2	0	2
0	1	0
2	2	0
5	7	0
6	16	2
32	48	57
452	482	22
472	502	40
0	0	0
914	8704	688
0	2	14
0	12	0
0	0	0
172	1885	70
18035	30595	1972
8155	6533	386
521	1850	43
1327	2021	157
5552	11261	1128
7981	8079	766
63	66	2
2858	3671	649
4163	3400	496
0	0	0
4	306	0
966	6555	126
0	0	0
1152	3057	223
5207	10970	1897
37	207	22
18502	15561	1596
0	2	0
1956	876	126
3296	1511	62
0	0	0
24	145	34
650	1438	137
3	0	0
2	0	0
0	0	0
4	427	0
983	2000	6741
3332	1326	66
4	0	0
0	0	0
1757	1272	45
184	482	12
470	714	26
2	220	2
2717	13817	786
3	0	1
0	0	0
0	0	0
0	0	0
2	4	0
0	0	0
0	0	0
6	66	144
3178	15129	668
4952	6713	504
0	0	0
6	10	2
0	3	0
672	206	45
60	35	29
133	38	19
114	62	4
28	664	98
0	44	0
1	6	12
5	32	6
22028	4380	208
8876	19016	3070
0	1	0
10	586	0
167	15	558
228	87	244
7	18	2
13518	2434	146
16368	14055	658
26765	33044	2223
1150	3533	246
194	961	48
0	0	0
0	0	0
375	0	37
0	3	0
7	0	1
0	0	0
116	300	36
6605	17311	1307
98	24	84
0	0	0
0	0	0
2646	10218	756
156	974	118
4	2	0
0	17	0
9473	70465	5080
793	1646	33
119	145	52
39928	7953	275
4	1	0
0	0	0
362	2810	152
1194	2048	61
2396	2209	218
0	0	0
5618	3351	123
96634	24735	919
3694	9069	835
2	164	0
0	0	0
0	0	0
993	6298	272
0	1352	0
10029	14548	1046
1889	4345	298
5504	3618	241
146	3949	416
8787	8093	746
316	515	22
10238	5206	216
0	0	0
16	1297	102
9705	12316	1350
39	2647	143
0	0	0
341	908	5
0	0	0
0	0	0
1223	12214	988
4111	10300	554
754	2741	762
20158	21494	2153
6814	10742	1346
3379	1483	146
4405	10619	756
0	0	0
7653	30522	6174
0	0	0
0	0	0
2641	3815	768
2048	2866	424
11308	5831	160
0	2	0
1322	6943	50
43	1481	3
593	480	35
0	2	0
204	3604	83
2486	513	0
0	0	0
1	14	0
0	0	0
7328	4974	183
8705	4732	273
0	4	0
0	1	0
23005	30453	2891
46	616	52
0	0	0
7	0	2
0	0	0
0	0	0
0	0	0
1249	14047	78
1274	5349	1088
0	0	0
1	4	0
3194	8414	1246
12673	2306	158
6182	4982	401
1066	1984	242
457	3049	728
5575	11672	1008
0	0	0
2	0	0
98	3138	10
10959	14439	34
20070	14060	563
2452	1664	148
89	5777	13846
6	135	262
14	698969	5
0	4	0
0	3	0
0	0	0
60	183	1
0	29	0
8356	48830	3486
41	81	106
11274	22323	2283
13263	25539	3369
5863	6309	712
3621	5234	454
83293	17876	19
28088	13699	202
4743	3128	175
2389	9727	392
273	1245	72
0	0	0
60366	96474	8659
15030	63740	4621
8562	14332	1883
18	114	1231
1	13	392
0	0	7
0	8	521
1242	1577	74
0	0	0
2406	3536	104
6627	2325	114
56495	17444	295
621	986	87
25384	4694	50
0	0	0
11078	22168	1367
0	1	2
2	2	1
138821	28922	39554
113	1016	20
443	905	356
197	542	129
10835	19172	4815
19726	11300	530
1967	7709	121
632	786	615
0	0	0
0	2	0
0	0	0
260	3350	164
1142	2583	42
15521	9266	1311
13132	14209	9726
1209	1982	102
0	0	0
21066	11707	2480
2037	18512	1519
4	259	2
21364	15792	702
4766	7938	954
0	59	60
1	1	1
47117	59406	5777
444	2308	232
23462	1815	10
0	1	0
171	501	37
0	0	0
358	4122	588
17	428	58
0	0	0
3702	312	10
5136	404	24
0	0	0
53	26	26
3229	1761	105
8786	9116	1434
0	0	0
34083	79574	15345
0	0	0
11635	7363	1791
0	0	0
0	0	0
24	3508	106
366	1267	36
1622	11552	935
5919	13082	1286
0	0	0
5874	27061	4982
590	1165	247
206	1296	90
378	463	45
8765	3185	1429
0	0	0
145	83	8
0	0	0
0	9	0
1168	6261	296
0	136	32
0	0	0
38	23	16
0	0	0
1027	4742	0
3303	7726	264
52053	4214	232
4265	2829	459
1	0	0
192	362	151
2	6	0
0	0	0
2	31	2
19109	35084	4088
5329	2864	255
0	0	0
71	169	8
0	0	0
0	0	0
1606	278	18
4923	1225	58
7828	13729	1320
16683	28164	2204
0	1	0
5	81	0
3915	3862	389
3264	13594	1209
0	0	0
18	2585	2
0	1	0
24259	7953	314
0	2	2
0	0	0
349	11110	305
29822	91968	5331
331	465	63
336	444	45
16	780	28
6620	22201	1668
1853	1730	1277
4	4	17
9	302	10
860	46	0
3515	3429	958
0	0	0
5038	3937	539
0	0	0
3	11	0
1097	2067	153
0	1	0
1477	29267	330
1762	18099	531
0	0	0
3747	919	888
0	0	0
0	10	4
44	24	22
0	0	0
0	0	0
28	0	78
606	2466	480
4	905	66
11	3	0
7334	6899	2526
1272	624	0
0	0	0
535	150	8
11034	14143	5336
1170	1688	318
697	12551	820
0	0	0
0	1	0
20	2798	6
26	554	6
0	1	0
1711	1591	45
82	23782	12
10384	7718	1439
156	1412	4254
16	2	6
0	0	0
95	31	2
54	46	0
940	1207	21
3	3	0
1089	997	51
0	2	0
48	2620	10
2	1064	6
5669	576	81
0	4	0
0	34	8
2451	5010	1153
16	24	0
0	0	0
10462	13239	5039
13307	1139	10
58	8265	148
0	0	0
2504	1324	154
0	1	0
5854	7157	240
24143	18631	1714
28078	16777	1196
61	113	2
1	0	0
5995	13222	120
1641	1453	72
1034	805	33
0	0	0
0	0	0
0	0	0
11982	7522	537
14	92562	112
0	3	0
8144	22149	2156
816	2942	161
3276	4033	312
44062	32796	6951
37	342	34
49	190	31
0	0	0
10	2	0
0	2	0
0	0	0
0	2	3
0	10	0
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
0	11	0
0	0	0
0	206	0
2	114	2
492	1080	22
22	32	6
1173	6221	329
314	532	156
0	23	0
206	10330	136
9274	16284	1640
75	475	65
2	33	8
1280	8045	746
4795	12118	1364
108	61	96
771	2339	312
658	6660	384
119	624	27
103	487	65
4587	7059	1846
0	0	0
0	4	2
0	1	0
117	1238	120
8601	5830	2606
472	10442	2018
15345	56685	9528
0	1	0
433	34	361
0	8	0
0	0	0
0	0	2
144	48	12
17934	2550	1315
0	241	0
2	2	0
22	2373	0
5091	15962	3474
1484	3602	255
579	1373	140
0	0	0
622	1265	544
174	94	2
0	2	0
2	507	4
5	20	0
2	4	0
0	0	0
0	0	0
0	620	0
3	0	1
78	0	7
271	37	229
6	2	52
0	0	0
0	1	1
5593	10646	1506
6210	1204	801
2291	22158	1728
3204	7240	1175
322	2480	115
10	3091	384
184	106	2304
847	3874	251
139	270	31
104	119	9
2342	381	318
0	0	0
0	2	0
55928	119077	6137
695	1156	59
3979	4991	295
0	0	0
4919	5338	635
772	1521	68
2368	4432	299
0	0	0
3175	7351	828
4454	16875	99
3678	2895	314
800	2167	287
0	2	0
0	0	0
11261	12230	1490
0	0	0
48095	2890	538
5	0	0
0	0	0
0	0	0
38	370	16
0	0	0
0	0	0
2	47	2
0	0	0
1164	387	0
32027	13332	2609
6029	3512	275
0	5	0
15	19	2
7164	10309	268
0	0	0
12	40	51
0	0	0
59	750	56
0	0	0
4762	4809	1346
144	9899	2549
0	0	0
0	0	0
226	4810	329
1526	6344	194
143	268	12
396	4413	148
3883	17296	1065
0	0	0
1603	8808	418
24693	9208	757
68	6581	566
161	510	39
0	0	0
18	1428	77
0	0	0
0	0	6
0	0	0
32906	9084	12410
0	0	0
0	0	0
0	0	0
2402	11734	2039
0	0	0
15345	10426	3504
9740	23836	1538
10379	16968	2007
5690	5766	276
2181	11028	1321
278	452	63
926	2079	108
1720	17860	260
1575	17388	237
702	5226	349
1136	317	5218
8149	11733	1342
62	395	10
1455	563	26
0	0	0
11	1592	104
6	6	1
3922	7303	558
196	4055	90
1074	1987	141
15686	17597	1365
0	10	0
0	79	549
32004	24431	2871
0	14	1
0	1566	10
0	0	0
286	1192	234
263	3947	98
152	588	72
60	256	20
52	836	46
0	5	0
81806	135049	10128
8948	83656	1642
25443	80902	11314
8848	11042	767
18498	14132	880
5876	2568	94
5157	1837	56
0	0	0
9122	13696	1528
0	6	6
7037	38271	1812
26363	31502	5547
0	2	1
164	1823	46
182	365	99
3261	2418	0
55	745	36
0	1	0
6005	17720	2601
891	7258	226
7319	7889	929
1562	4041	492
11	16	2
1	1	0
12	1382	3
0	796	0
208	458	0
2538	8922	576
11498	28440	3073
6463	3234	723
15326	14796	2797
0	0	0
590	477	64
2544	31	674
54	19	61
25769	210	55
87	28	0
139	74	19
3960	13681	624
6	18	0
221	1486	36
10	312	0
78	28	91
142	676	50
424	875	136
3341	1928	480
6860	6372	300
866	11764	666
4215	6912	1208
0	1	0
17422	45110	2486
24	115	0
8	369	8
58	604	14
106	202	4
12	60	2
13	42	0
0	0	0
10	64	9
11	778	0
0	1742	0
18291	5874	408
5549	337	550
267	1210	197
346	1832	148
1	1	0
0	13	915
8	14	1164
498	927	215
3	91	2
0	0	0
3878	14326	2514
1872	9024	448
56	259	6
3572	4588	611
2	0	0
188	1314	74
0	1	0
16	54	218
2115	6539	1032
2438	5231	259
2	22	24
1037	1015	29
54	73	314
2	300	8
6	316	24
8988	9960	3378
0	0	0
1608	1501	338
1	1	0
980	2790	364
5224	5782	1164
5078	1055	624
0	2	0
3	4	4
405	36	836
3758	6232	1709
22	48	3
10617	33986	5845
10350	64052	6636
622	522	154
6	772	0
36	518	47
208	1990	383
24	20	18
0	128	0
0	863	0
0	6	0
0	47	0
0	0	0
402	3396	1713
0	65	4
2	1205	18
42876	41794	5481
7	0	0
3	1	0
588	46044	330
5	8	0
15839	42120	32
3518	1405	6
31	62	0
8995	15440	1121
149	3293	70
22	4	8
8	0	0
42	4	20
56	182	21
0	0	0
117	293	192
172	271	109
91	142	53
25294	8334	46
18563	6401	27
80	5529	146
0	2	0
456	2136	8
3	0	0
16	50	6
9082	2878	132
20221	12338	1884
15059	6834	598
0	1	0
957	3601	947
31427	55146	2805
747	1635	25
931	2608	67
113	1150	148
0	0	0
0	0	0
0	22	0
0	0	0
246	3666	739
338	294	332
8329	10260	921
15274	33528	2557
6	17	0
0	42	0
0	0	0
5	46	3
0	10	6
2	18	3
0	2	0
3	68	12
6	18	1
11	22	2
3	19	0
2	17	2
17	28	20
0	28	1
40	2667	599
36	198	16
0	0	0
0	0	0
712	596	66
0	10	4
696	915	49
4	7	0
64	7310	0
960	1226	1876
5785	17912	1407
10	166	3
0	44	0
418	1205	2
10452	32185	2571
0	0	0
0	3	0
0	13	0
0	1	0
1017	907	2318
62	64	0
24	137	4
0	0	0
2133	3383	323
2114	316	145
258	158	17
1942	3835	724
2443	3967	120
1985	2905	1310
3226	6206	246
3078	15914	16
20	19	0
45094	101413	23611
2019	4118	285
1434	1537	148
78	283	52
3643	10236	851
19594	26308	2372
11979	19071	3722
12480	8784	884
860	3507	454
440	2770	294
10	314	6
11954	19167	2386
17224	25977	940
2991	1420	52
165	263	185
65161	116898	9635
2506	4458	1582
8	6199	0
14314	13796	2344
87	366	0
71	23756	0
376	451	0
154	436	138
8	2	10
218	907	83
179	77	52
348	84	1
50	900	137
0	2	0
88	86	670
0	4	4
6715	13234	3130
10894	8350	1090
27303	10655	2004
2	0	0
14427	42236	4933
24	76	14
407	874	38
41076	44179	8519
16237	11232	1285
7589	17781	1072
4175	2917	580
7912	17196	4066
2	3	0
1928	1651	626
2037	1695	511
3151	8053	656
1009	3164	335
397	286	4
393690	162988	417
0	3	0
67	75	21
75	596	133
12	1	2
0	0	0
1179	2467	377
294	2219	98
1421	12826	3179
395	1473	278
3143	6117	969
1222	1824	40
3557	4229	663
21	84	6
0	20	0
0	392	0
47	1035	30
42	675	11
176087	83803	13041
739	4011	165
16	176	19
25002	66558	6936
68	393	0
0	1	0
0	2565	44
0	543	0
0	20334	450
3635	12418	642
4649	17030	1103
4	8	10
5	8	22
1	2	10
0	0	36
3	0	13
2812	723	22
2602	5406	216
2916	634	113
60	4	8
63	140	6
2	97136	40
29	14	6
467	148	139
1142	7376	458
0	24	0
779	2125	131
215	304	66
1327	2038	268
0	4	0
5783	3753	2
5	0	0
442	1747	50
2064	514	20
133	368	3
1688	2256	182
6570	30093	1947
55	176	4
59993	14213	894
79	289	97
0	0	0
0	0	0
0	0	0
1	0	0
6146	15288	2316
0	0	2
0	0	0
0	0	0
0	8	2
36487	5476	335
0	10	0
0	0	0
4	0	2
14	0	125
2	6	11
167	215	105
3549	9881	252
40	319	38
27817	15031	1416
0	0	0
0	6	0
13059	18169	2746
5637	2101	1251
115641	75971	4186
16567	31357	4284
0	0	1
2108	919	737
5599	1452	0
0	0	0
8828	42437	1590
4515	5159	478
3748	5576	619
100	2540	70
1409	2976	128
2129	13506	307
6351	457	142
1356	1158	69
2807	7351	923
1462	6429	458
3	341	0
11701	14539	1154
560	4610	480
8441	15322	1083
1	16	2
8777	12854	1021
13896	27216	3408
95	1534	18
448	298	11
0	0	0
116	96	6
0	0	0
68	475	70
4206	2534	138
146	1000	28
1234	2436	162
1935	3154	395
28	1309	84
0	0	0
0	0	0
540	542	2
756	7632	299
2802	6696	563
3302	4733	944
3269	10426	457
5	49	0
1987	16203	1520
2876	24820	3007
5810	5067	668
14608	37746	2590
552	528	12
34	801	0
23	6	23
0	2	13
0	0	390
0	2	0
172	408	0
1082	2423	188
2	14	164
4	12	86
2661	9243	1199
2	224	1
248	3743	243
11238	2497	106
15	155	9
44358	61423	5291
32	358	14
638	4866	175
2868	8090	737
19	21	25
5896	9058	3582
0	1	0
141	12297	111
8667	23729	2893
10296	567	17
789	77	0
2218	1957	64
1135	6479	136
61	109	10
45	726	22
54	2654	1
11119	8156	939
0	29	61
686	1813	490
2164	7789	1557
22	715	277
5974	15879	2541
1736	2890	202
1124	805	34
3330	12861	324
1027	1204	126
8445	25086	2781
502	666	49
3372	5656	473
4040	3539	198
90	1484	168
25	111	0
10668	970	32
0	0	0
0	23	0
0	195	0
4	662	2
3922	16418	436
10035	1093	162
1886	1817	148
3323	4797	572
42	953	30
50	28	0
10	1808	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7607	27485	3449
5148	23688	4301
15	38	4
14	24	0
49	118	6
372	3096	367
0	1	0
2096	1611	441
2628	6170	898
570	741	110
3134	9433	2689
1	74	53
0	0	11
0	0	0
0	0	3
0	2	3
37	131	0
0	6	0
2	83	0
2766	8904	1750
24907	6328	308
1249	1671	108
1179	9160	307
291	658	12
76	13	282
646	658	48
166	322	128
30	65	81
78	176	102
3	386	21
17	150	23
7	141	12
6	116	3
152	281	13
116	95	24
2982	11876	599
6596	10730	936
6	15	23
0	13	0
0	0	0
3480	8653	402
16253	22590	2353
0	0	0
2406	8092	740
6124	8072	565
3187	7226	802
6	6	0
45	5455	100
1362	4343	188
1072	2216	144
0	1	1
0	3	5
17358	9059	967
1852	144	422
17968	33620	4164
6	967	9
6820	1429	122
162	2552	1144
2	54	430
0	0	0
0	10	6
1257	7091	590
0	0	0
20	70	0
4	59	2
0	2	0
0	0	0
0	0	0
2	60	0
6	290	34
395	1795	68
30	731	26
45732	82868	8328
18	3	1
50	133	24
226	164	11
6788	4186	422
4171	2946	144
8325	7263	1780
484	17709	256
6829	5114	580
860	2301	84
1158	1807	42
0	0	0
737	1465	142
9	65	6
4339	5103	851
2034	4756	1603
888	2026	122
22	3213	2
332	780	51
7	39	12
372	1977	725
2361	3655	207
3483	3333	611
833	4678	240
15183	12063	40
760	16692	1878
2	1	0
14979	26275	871
531	631	138
5	22	0
2175	4016	180
4332	310	38
3734	1166	1654
2092	6062	219
38216	12127	1808
0	56	0
0	75	0
0	0	0
2	206	8
0	20	0
797	855	35
0	13	0
0	11	0
3	46	1
0	28	0
44	436	3
8293	13885	1282
1184	2471	203
19792	32174	2340
22581	36921	3331
1390	1611	1094
2692	1212	156
5186	5628	1932
1663	5467	405
3902	1876	112
10030	12134	958
750	894	68
94	115	11
2346	4668	497
6538	7379	863
4885	3875	278
43	946	108
18776	11009	1436
24	6	6
248	1872	35
3	62	0
471	917	133
599	179	25
13075	31557	2877
23	160	3
14779	36251	1474
2120	11504	3257
1409	14150	109
0	870	52
9996	11830	3407
537	669	195
187	2580	188
31133	3500	631
144	2953	6
0	0	0
817	4966	465
11314	29337	2213
6014	5221	663
892	6871	705
0	0	0
0	0	0
138	1090	152
10874	16292	1423
11	1	0
3	8	0
0	0	0
0	0	0
109	105	16
67936	35394	14977
3	1209	18
81	124	320
227	74	307
175	239	24
0	0	2
263	850	43
0	0	0
4	6	11
2	0	6
12634	8109	635
394	648	43
12	18	0
16	73	14
0	0	0
34	22	1
0	0	2
0	0	0
0	0	0
22	32	36
0	0	0
20487	15247	2422
17371	14259	1322
0	97	2
1100	676	135
107	65	4
39	44	0
16	53	3
2305	4164	694
168256	101445	938
136659	84769	843
27005	35067	4358
61627	19866	858
0	4	0
1	0	0
0	0	0
4348	4891	729
8638	11018	722
1192	138	1978
585	4692	1063
2132	1744	620
13	58	11
488	582	313
248	4388	554
7	140	271
2	21	12
465	165	97
2420	5535	1424
92	794	47
372	202	53
0	315	0
885	3440	113
54	848	10
76911	8100	286
0	0	0
981	1912	139
1928	122	366
4230	31768	1460
14	91	1
18816	13892	2800
36	542	10
193	1168	426
206	734	50
15150	66044	3811
2	0	2
354	1907	648
6325	12822	2012
924	2190	203
1426	1535	1949
1060	1911	60
3105	2041	1662
3011	3999	594
1798	2359	164
0	6	2
304	537	40
31627	2517	42
5	2	0
0	0	0
3801	5287	3264
645	2953	270
6658	23254	1255
976	2111	2821
13815	39727	3660
0	3	0
589	705	316
533	9854	521
3811	5287	583
4137	8558	918
50	5935	4
1847	1910	266
14027	34686	1628
112	830	454
2689	8851	1271
0	0	0
3892	1351	471
1760	10097	379
4995	10363	1195
4346	4298	7144
4	4	0
3577	8281	296
845	505	48
3308	10383	768
0	0	0
0	0	6
1858	8302	872
87	104	14
1	0	11
1	7	1
11770	17641	1835
5845	10627	1400
2278	5735	407
0	0	0
0	9	0
0	6	135
4	188	0
12513	12338	1822
2621	6106	1309
2	18	8
7935	18511	2640
156038	52664	22
699	241	42
172	144	89
9703	3523	3365
225	803	80
607	574	342
8394	15885	1755
137	106	90
0	1	0
0	0	119
1	6	83
15426	25558	1455
2946	7412	2881
1	5	0
0	0	0
52	98	18
10601	10342	2225
967	11597	287
52987	27360	5208
16	20	0
12	5401	66
334	11553	307
12332	18339	1968
55	337	142
5417	10984	373
7092	6629	710
43	317	217
6822	28865	1255
1186	4542	3052
830	1381	303
846	1083	49
25266	17579	2282
8863	7365	1197
6302	23400	874
0	45	0
151	155	12
0	0	0
6580	10041	1259
18903	56166	4737
40	2327	111
5270	4208	206
42299	1072	82
1427	458	160
202	249	68
599	61	425
1138	1241	669
9323	1448	69
7557	14884	3309
11774	44386	2113
3047	9261	538
2	4	0
6652	19953	241
21809	32855	2890
32591	220292	16352
23	368	125
5997	2153	42
12906	12983	1168
59926	5969	11
28191	3192	36
452	588	496
2101	2055	1169
0	15	17
3067	7473	2322
9561	11075	197
32	45	0
30966	3610	6
10	74	0
0	31	0
160	2218	56
2	1	0
6286	3683	170
17448	9137	114
14	47	0
7532	4995	312
4371	9562	5244
7400	3767	1406
698	125	6
5	610	0
0	102	0
6	30	2
28	203	12
0	99	0
0	49	2
0	8	0
0	168	0
0	35	0
64	154	6
5338	12987	2154
23132	5286	138
140	24	187
11	85	0
8	10	0
13386	6113	68
1	0	0
0	17	0
594	392	48
0	1	0
2	16	2
1894	961	8
22	2500	22
222	243	16
3098	4586	844
11920	4636	2090
15060	4336	3761
381	1442	127
6	24	44
67048	32638	4197
78	165	111
48	1799	86
2	20400	0
11	33861	1119
25415	13117	1962
67354	121918	3795
187551	81477	5731
57	5405	400
2607	1659	53
3425	708	74
10	10	1
3797	1604	368
0	1	0
3	13	4
121446	18518	1132
342	747	142
14	25	0
0	2	0
0	2	0
0	0	0
54	1552	129
193	442	218
346	420	448
6	1079	8
95	3039	25
0	2	0
6	256	0
0	2	0
6	748	218
162	399	58
4	96	385
6571	4092	2520
2919	3881	275
27	1300	0
6935	4828	604
3757	268	132
