/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174772.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174773.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174777.sra.uniq.bam
19079	12375	172
22814	25835	348
9027	8403	122
78	2220	34
1873	5134	130
8418	7540	134
63153	13475	67
7338	7444	195
225	8285	214
74	4224	2
0	0	0
10818	16694	198
564	1321	168
95	47	72
6333	4988	96
4174	3962	60
18697	13483	400
17782	17464	260
2591	6737	73
10	8	2
2100	6810	74
6210	11689	112
68	1657	4
0	3	0
313	4443	104
1	16	0
6843	11100	206
6636	9150	220
280	174	4
178	424	34
373	200	21
2514	5666	50
17915	17081	227
7462	2395	18
3823	13124	274
7016	8475	188
228	777	152
12813	13065	132
17764	65860	403
590	666	10
6716	5136	114
6972	5243	88
28	6810	50
0	17	0
6276	11244	118
40666	18822	291
882	3043	646
17106	24614	221
20	746	4
2537	1901	10
17588	9939	172
40	328	0
1223	4132	50
212138	103655	923
4150	9507	46
923	1024	44
1	0	0
7700	7172	34
67	119	0
214	771	15
5337	2862	20
3422	5635	146
18266	7442	54
8279	5515	36
12	139	0
1031	2245	30
1859	3140	30
6056	10416	142
140	571	26
1414	43809	136
990	1019	9
841	868	8
734	798	160
17	24	7
315	731	8
2488	1699	23
22137	10021	62
3080	3053	68
6915	5081	77
688	2361	28
10	208	4
884	1728	101
2	11	0
2660	16823	638
6	53	907
22745	28731	206
4046	4555	34
0	32	4
0	58	0
29987	29491	124
1952	4711	47
24190	7940	366
289	20	0
2633	792	58
0	8	0
31348	41135	528
3546	7932	68
5809	10160	112
307	4105	82
21240	25377	381
0	0	0
4288	3800	140
14905	1397	13
8	79	26
1887	649	23
18554	24154	376
42	2	2
478	979	28
0	0	0
8	79	24
0	3	1
356	17712	88
32429	57483	241
7366	1701	102
22719	83626	562
2491	3350	70
7190	6747	176
3256	6212	86
16483	19918	169
18011	23615	163
16989	24195	204
10583	28191	218
16350	12767	50
3	38	0
34	4	0
1156	6322	40
37287	32466	524
1151	725	19
2249	2509	48
92	74	13
120	504	26
3362	5826	63
23	714	205
11619	6647	70
409	6912	200
45857	13326	202
62	225	86
6433	6451	68
1701	5591	44
0	2	0
13319	18705	365
50346	7691	154
331	505	4
15887	12437	102
15860	13442	68
10164	9383	155
625165	170889	1905
169118	14880	975
1313	203	14
57	10	4
5	5	0
22102	33327	644
814	126	176
3	8	0
6240	174273	1244
18201	38602	647
15861	18157	418
3	4	0
0	6	0
4228	3264	70
10441	10283	143
9258	10663	106
1941	535	10
12516	1228	95
272780	69673	596
14677	22406	272
2779	4519	62
22368	9957	90
557	1139	10
3530	9195	58
6062	8244	202
3	1	0
11059	36263	326
813	2346	14
2	107	2
7540	9462	158
6976	26468	80
2235	697	8
10	964	0
2573	4977	82
7697	22330	154
787	707	22
710	852	33
13801	8327	123
50719	40784	304
12	110	10
5	23	0
37	223	0
12	326	90
60	3759	38
84	198	4
4170	14414	128
4447	7774	101
8428	5000	48
4	15	2
31	243	2
0	2	0
21361	35003	766
12	4	0
2	2830	27
781	929	18
6051	4423	47
6454	4665	57
6557	6676	66
21691	79769	2641
0	6	0
9512	18499	264
71100	36067	204
7002	9360	118
7178	10694	193
41696	7857	156
108	20	2
478	1496	15
4379	3866	68
11137	9591	133
1	29	0
0	0	0
5436	5416	62
112	374	44
66	76	64
2900	2566	6
3220	2676	14
101815	174420	2002
7826	5205	56
23944	7356	60
20	368	88
0	0	0
2	9	8
7797	16641	107
2740	18296	68
8	2	0
10853	7193	70
1181	1568	42
18340	8090	52
67	42	0
36777	77330	1000
3	1	0
31682	23581	2856
1	13	0
0	0	0
22	708	32
0	53	0
0	0	0
0	32	0
30	363	46
2	9	0
25434	49369	668
41845	33641	300
4256	2858	48
0	460	6
16294	24362	306
3651	5130	127
7464	7454	94
9107	11724	291
8018	14194	235
213	92	4
1720	1854	43
4836	1785	8
4	2	62
0	97	6
0	0	0
229	156	3
1385	10916	180
2	0	0
0	812	0
1	63	140
0	0	0
1264	807	6
5	0	0
2501	13300	57
9166	7438	124
602	628	22
67	98	2
2400	9	32
42	15	0
12600	21233	270
1453	2915	62
33372	30400	329
207409	139539	2812
3199	8965	73
41104	15001	84
30725	16716	87
6003	4675	115
412	1250	28
0	8	0
45	17	0
316580	235985	1777
2615	5500	54
1149	1051	18
252	223	6
12	130	7
438	1086	17
8586	1775	39
1862	2265	40
1	0	0
6	21	2
0	82	2
4608	8138	1018
682	100	40
3967	4776	34
87	106	0
98	1327	0
148	1930	39
0	0	0
0	0	0
0	14	0
47	297	2
3417	12622	108
1106	2233	22
182	54	460
10	12	0
5631	3529	86
582	347	9
15938	8534	133
49	646	50
1093	2599	72
5086	9606	127
72577	109439	1406
13748	16965	257
610	1086	38
3106	3103	36
1	1292	430
17294	20959	383
20203	4518	58
10952	9598	58
9201	12754	192
764	363	42
208	14	0
110	26	19
0	0	96
1019	2113	60
0	0	0
15107	1751	0
1634	4667	116
1686	2591	32
0	0	0
66112	146172	2340
13	49	0
58	797	112
0	810	24
3	93	2
0	0	0
2	8	22
0	0	0
0	1	0
14096	29319	385
33	15	0
15834	9884	172
3673	13481	197
43803	11425	60
8374	6464	107
384	983	16
971	100	0
13620	13734	72
12524	16147	3102
9	7	0
28732	24463	214
133890	146954	1636
1575	777	15
20166	2930	19
6737	5675	67
1466	1208	5
183	308	6
1082	1939	31
6762	5734	69
25543	20686	236
1816	747	4
16600	15285	238
34943	29281	360
4	80	0
5824	6240	52
134	982	15
9	13	0
10221	12226	18
0	3104	0
123	5502	352
40220	27205	415
4	0	0
68	1374	87
7549	5760	66
32	0	2
68	741	10
60137	68089	693
11678	8589	106
264	372	8
53	679	136
16	8	0
11203	101888	348
0	4	0
0	2087	1
4	28314	0
897	1150	8
5221	5335	58
1400	2764	22
21345	10191	70
258	211	2
1461	1628	40
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
11	4	0
0	0	0
0	0	0
0	0	0
11518	10375	78
83	342	25
1039	3408	60
233	255	10
26172	25446	122
48	5312	212
5046	8118	217
60	330	302
17	184	4
2911	9802	246
2	54	0
110	270	4
0	34	0
11034	12312	138
1	4	0
27	2058	44
10374	9095	249
108	1022	94
6385	8223	153
20753	21759	244
25471	26423	402
3434	5235	56
148	7593	330
112	7899	136
26042	9383	82
19100	15521	180
484	459	12
1751	1250	22
19	72	0
22	122	0
14	12	13
518	273	12
3967	4372	98
263270	95311	1197
2383	3246	49
42	143	0
1054	739	24
123	48	84
53568	20690	261
12902	12225	48
28050	17066	193
3	2	0
223	75	14
2	24	0
4098	5315	46
17589	11638	178
14839	3598	40
2197	4094	146
4	9	0
25483	13841	366
1	3	0
4	2	0
3	393	51
26647	44465	725
12	72	0
0	0	0
22668	36146	392
7622	13164	135
583	1846	297
890	3009	456
0	1	0
0	1	0
0	5	0
0	0	0
0	0	0
0	1	0
0	0	0
116	154	0
4	0	0
9861	6452	84
1346	7644	28
15	9	0
236	3000	36
7970	15141	164
6	237	48
1529	2122	60
0	19	0
11509	20218	262
5347	2318	34
8064	4932	78
11091	7576	195
1012	2734	37
13058	9450	150
642	2240	22
5	39	0
6	4	0
35153	6906	114
883	77	6
1381	588	0
2153	3609	58
10	13	0
6864	5462	90
50290	73408	1802
31492	74679	751
5	11	1
1	17	1
65385	133179	2316
44442	11753	151
9479	8661	59
8859	8029	63
12344	8088	184
3070	8569	246
0	386	0
0	14	0
2057	6118	66
202	220	4
3301	3537	116
0	1	0
1	6	0
960	1867	10
41	5	0
29821	14011	155
4525	6155	96
0	0	0
10004	6181	114
2	7	0
57382	25193	370
33672	43663	769
11505	5478	32
3271	2593	24
4769	4119	70
488	5771	154
6499	3749	48
5373	4532	65
2	6	0
10698	65580	430
84	191	26
2217	5684	76
11	12	6
0	5	0
47489	27591	403
32869	55462	764
18443	28442	435
239	223	672
1388	8758	1920
7844	13284	114
6915	22793	225
41219	96928	742
1	1	1
230	522	10
33	252	60
27	726	8
6581	7266	157
4797	5573	62
45022	20845	163
2429	16121	73
236	760	1
1000	10014	50
14	496	131
12	524	74
28	8011	40
5149	3130	62
5070	4894	49
2	11	2
0	0	0
794	882	6
3	4	0
3983	2248	72
4670	7300	56
11	7	24
8279	6725	62
8670	7329	136
20000	1030	199
6880	3895	51
68	591	4
2461	4685	33
9417	17409	276
3476	3765	145
5049	3832	96
15	48	0
2192	6978	54
14899	14590	209
21913	13629	187
8486	9918	94
11	18	12
0	0	0
8594	2584	202
162	438	4
11	122	28
850	3612	65
4141	19334	83
6332	7486	78
27	39	18
6490	1731	88
11930	13110	107
40	36	0
0	4	0
7847	2706	12
3119	662	18
5052	8520	136
5319	6028	94
24281	13511	141
12237	9987	147
6764	9171	60
1	4	0
5511	2238	88
4	326	0
19	45	32
1092	15291	130
2506	6285	52
85	1636	28
78	2443	34
28884	52686	829
63369	25871	404
12665	2743	65
41522	11845	1126
311	300	17
8451	6092	74
7579	7978	117
2105	3654	98
4	114	0
3134	2418	32
41	36	0
0	2	0
3283	5397	59
4901	7232	86
906	634	36
3520	8344	138
8035	7474	125
3146	4107	4
6050	2805	108
810	82	2
6263	6920	80
426	3078	26
44903	6985	195
760	1856	241
199	783	23
82	274	3
2419	27644	216
166	345	4
1253	781	44
56953	39279	226
4560	3813	50
43448	13264	208
524627	372644	2892
31682	834	10
11301	13709	132
15083	18334	216
18497	8759	52
0	10	0
0	2	0
2	4	0
55477	11971	210
6435	7354	174
2372	3674	111
72	1854	118
1530	1122	29
2347	1841	33
2928	1239	26
999	9144	152
367	885	16
74	1310	3
0	0	0
42	202	10
197	225	12
6589	5248	8
0	2	0
3	61	22
72712	132419	2011
51115	97940	966
2136	2711	54
18189	20522	390
0	2	0
914	4310	86
7668	7781	105
3921	4696	48
878	1541	35
115	211	6
729	1235	4
7517	4902	26
3410	8769	98
2963	7587	126
246	468	28
5564	3438	55
20027	37097	1213
4598	3557	40
0	0	0
0	0	0
0	0	0
0	0	0
4747	6205	93
3294	4059	55
46430	104481	1357
0	0	1
100	372	94
218	4180	220
0	0	0
0	0	0
705	3158	35
20	7	2
0	135	1
5	2086	0
434	636	10
6358	6152	88
4053	4577	37
422	424	4
0	2	0
4265	3919	58
5012	3061	53
688	4660	32
711	3755	66
0	3	0
0	5	0
1225	1953	30
9663	8379	304
2483	2190	25
1131	2201	57
5601	5869	67
212	8	5
17	30	6
240	1198	25
7023	11442	136
4725	10645	103
1649	3094	26
0	1	0
92	87	0
21	18	16
8613	12691	132
12225	14595	190
117	528	6
17	24	0
28	32	4
7319	9419	139
6353	17066	128
0	16	1
11437	11232	148
906	2682	46
16395	13355	140
53	158	0
6	520	82
0	0	0
0	22	0
0	25	0
55	44	0
12	44	0
17916	12601	197
2393	2983	60
30746	46545	634
66209	34600	96
12124	11258	161
9053	3652	14
7387	5931	70
1	13	0
0	2	0
1560	2102	42
5231	1746	23
6182	2484	8
4037	8133	69
3343	11462	217
12	35	0
4430	25257	223
0	82	3
2282	2006	36
22	10074	128
1879	2806	41
0	1	0
8	203	33
34914	51527	1748
257	6935	80
0	34	0
17926	35968	621
612	1194	17
26459	27090	445
6579	7453	40
4200	6139	48
5276	4549	80
2070	5117	48
19623	10321	98
2575	3561	69
34	496	97
5307	15272	246
4236	4272	64
19473	16092	410
5729	5976	103
15391	18448	340
42	11261	104
156	250567	1840
0	2	0
967	10807	36
4711	3905	30
2412	1476	12
76	80	0
583	930	6
52	217	2
0	23	0
16760	40681	572
2897	1887	113
0	0	0
0	20	0
103	609	16
14715	16202	95
3236	1163	24
1	0	0
324	545	0
110	143	3
1791	1644	24
214	428	5
16579	10927	189
75055	20386	423
6995	7472	100
0	0	0
131	88	4
36695	59458	976
23607	23002	274
2333	3707	46
8981	17834	109
11927	5053	74
43095	48937	300
4859	12458	174
3	5	0
1011	739	22
12106	7431	241
846	1501	66
3664	3647	42
0	0	0
88	1325	76
15183	8457	42
17376	10963	88
35	91	1
110	752	250
0	0	0
1	0	0
411	567	9
2445	3875	66
1525	1030	13
4560	5061	115
1810	4321	518
12365	11339	99
1444	498	5
0	0	0
14394	15911	5136
11239	11342	251
1048	1308	16
2	0	0
13760	15683	296
34535	20110	164
4892	3723	82
8	1	0
7479	2484	24
301	156	2
1822	3366	66
7	25	0
5766	7246	84
7363	10772	228
1042	703	99
0	0	0
24	414	10
10	802	2416
135	901	7
22300	62435	453
87	388	0
14892	18572	355
10756	6310	40
9	125	223
0	0	0
19676	21757	440
20989	6647	74
25687	5910	65
3386	3013	34
2	1	0
3028	3684	76
323222	283992	3728
779	3172	32
2	11	0
59827	3620	74
7868	8349	116
2733	5661	54
700	3264	54
149	92	0
2	6	1
2	0	0
2017	678	22
19996	9198	102
1	0	0
2404	3535	424
4	0	0
20343	6013	108
0	2	2
640	312	40
1	0	0
1	3	0
33231	21528	237
27427	19567	946
84851	42429	426
3	1	0
8614	6339	80
12943	12449	133
1	0	0
2	127	8
0	0	0
0	0	0
1	2	0
91424	37227	54
9374	13524	106
9456	12451	168
0	2	0
3955	1125	22
1470	4833	88
624	104	16
0	15	0
0	134	8
1	4	0
9213	8546	108
82	107	0
364	4242	116
10	64	666
0	1	5
1	0	6
107366	171927	2022
4	199	0
133	102	6
704	511	96
15647	14214	242
76	158	0
6566	4527	63
745	1823	24
6242	6738	89
41	4	0
3458	286	668
2	10	4
10	0	0
0	0	0
0	5	0
2766	3903	87
35948	61422	875
15790	8580	28
14	1042	32
1082	1790	22
8872	12060	127
0	2	0
1356	1736	22
1784	925	8
0	0	0
7482	829	33
969	3	16
53507	58546	1576
21550	23781	731
2833	9923	170
96	210	1
103	60	0
12316	17065	350
2031	1746	20
8835	6936	125
0	1	0
850	0	3
0	0	0
2199	2392	29
1717	1590	16
14342	17629	258
133	86	0
15440	26595	284
12970	14931	188
7334	8411	53
23042	19330	225
60511	99325	696
39445	32526	401
31144	29722	343
298	493	11
8448	16821	194
2163	1274	18
4014	4712	54
12259	30290	322
942	20068	88
17423	43711	638
465	323	7
30588	41509	749
1	1	0
125	190	52
9133	12709	294
272	1988	141
1568	2265	32
1639	16525	393
61885	41041	288
7564	73130	586
0	0	0
0	64	18
236	438	56
1	1	0
8480	4399	66
6377	5551	37
1016	1017	2
4	10	0
0	2	217
0	1	0
6230	5123	144
60	161	0
0	9	0
0	16	0
2	646	9
6	7	0
20	2	3
1734	25178	512
497	847	2
74	42	0
12904	18193	465
3	160	3
28530	19779	163
12991	9612	116
2429	1545	340
0	284	4
2	31	0
1155	2613	22
5462	8688	116
10685	6367	88
0	0	0
18229	20774	85
2666	5850	5
17	62	0
14	10	0
19855	66677	1503
0	2	0
2470	1526	16
19631	9527	96
9509	8320	84
7477	18158	322
2325	5858	295
0	20	0
153	2434	0
52530	35978	436
1094	4569	80
42009	35199	230
679	3042	446
3	93707	96
452	122891	3236
435	94	6
12889	594	14
2428	14871	78
12442	10839	195
189	251	6
522	3204	28
28	290	6
7871	14770	98
0	0	0
21	102	1
8512	8369	119
0	2	0
0	2	0
53	975	54
1797	1992	14
3120	3485	87
3486	2452	144
5831	7913	93
643	5698	24
1528	97	2
21863	638	16
92	0	0
3631	1711	72
41707	50474	1058
7809	10217	239
24314	19029	250
7794	9595	198
12908	14169	106
8336	4166	54
147515	27210	369
0	3	0
7	0	2
265	151	12
0	41	0
2	0	0
3325	7725	125
0	1	0
12	657	49
184	1395	22
70	449	0
6	37	0
108	295	4
1199	1392	41
1957	5350	99
624	115	2
0	1	1
230	6952	64
408	226	4
0	1	0
0	4450	26
0	2	0
110	1805	0
14909	12072	250
13	356	2
171	1882	180
447	354	0
4428	5770	140
15340	12254	180
7	21	0
2637	1493	42
2	20	8
3330	9353	115
1	4	0
56987	40965	731
0	0	0
25374	1323	44
4538	6585	60
172	160	12
5199	4626	72
13699	10729	168
4537	5208	54
18835	25909	328
4921	3132	38
1758	11598	86
0	1	0
4789	6474	95
4	229	2
0	1	0
0	18	0
5037	2869	42
8591	8863	94
4	2441	44
32193	26573	439
24548	31161	267
17163	12680	226
1730	4558	88
56	132	4
3895	3985	86
12801	14343	149
57	2053	26
2452	3414	50
215	136	34
4	0	0
27599	8698	190
3259	3390	66
8957	12063	111
18773	24209	114
17172	24928	384
24282	7979	146
20368	19940	417
33329	126280	182
33329	126285	182
11387	5988	34
8087	28606	309
6811	8430	141
2341	26309	296
0	10	0
0	2	2
5626	10417	110
8225	33514	474
318	576	27
195	358	28
788	1567	47
111399	31525	488
5133	9670	170
3805	8286	117
7562	4852	64
3820	2420	27
59885	79292	736
10966	9411	143
15999	9032	135
18423	37601	500
1552	14074	377
6	8	0
10960	10831	38
0	4	0
8611	14357	66
24298	27021	154
41272	63059	258
2	4	40
29	122	0
348	805	2
0	1	0
7701	7519	78
1239	1610	56
4496	1045	34
4457	18402	194
61	258	11
11263	3975	30
8511	9972	148
8573	9716	69
9895	11272	94
5314	8710	78
7565	7672	151
0	0	0
72	441	6
7	20	0
0	1	0
8478	7174	66
5070	10088	110
250	370	23
68	8055	26
2	35	0
53841	128962	1358
0	0	0
51193	60474	1060
17572	19097	487
322	9	6
1134	2034	38
16477	16951	204
50	241	0
4	15	2
1053	7129	77
7206	8052	88
25052	38531	476
0	0	0
3228	3753	70
0	0	2
176	169	5
86072	87715	2142
5137	6344	40
2241	6449	72
13	54	4
7129	5820	105
62	1596	768
24158	17491	302
23	1843	24
72	46	0
2	28	90
4	42	724
0	0	0
61740	204806	3387
2	11	0
8110	15543	290
52746	63980	668
14034	25875	296
1	152	88
432	380	2
4668	4122	83
2755	2815	23
238267	68920	630
23354	16333	432
2457	1167	483
9919	14973	260
97	32	0
12482	13790	144
159	119	40
171	649	39
8123	9160	106
6165	7871	60
28276	15334	476
277	7084	9
2807	10855	192
757	534	10
897	783	16
38659	27893	308
52	150	29
15	74	4
1378	135	52
4	3	0
25964	37234	401
30057	43057	738
0	24	6
1712	1027	10
430	204	126
0	0	2
0	0	6
0	0	0
7207	11745	182
0	0	0
5	4	0
8653	6020	112
3741	5473	154
107	20	0
62328	44885	478
145	110	38
19852	28262	199
554	5477	73
261	555	20
46859	57769	468
0	1	0
10615	7568	151
203	473	4
1970	3036	19
222019	98536	982
33760	27412	120
7033	3077	48
66899	13532	148
20200	8152	57
23991	9705	80
34042	12646	126
210	57	3
1072	915	42
90473	178710	2422
5003	3870	60
11575	11649	136
0	1	0
12281	20070	184
24638	29763	474
4	0	0
11	800	242
7	3	0
4578	6800	20
2096	6949	158
13784	3752	101
124	18	2
2	0	0
296	2081	81
157	2194	20
14525	37038	291
12259	15722	740
1019	894	9
0	164	5
9647	13482	296
3233	5977	82
1541	1325	6
6328	10604	190
9365	14059	276
5297	4420	62
14	210	49
0	2	0
18381	22784	479
7322	10958	124
2	17	0
40	259	12
6363	8668	51
2150	2449	9
0	2	0
0	2	0
83551	35669	455
11975	6167	161
0	0	0
2	2	0
50	395	28
152	106494	228
169	124779	347
5363	13139	210
7775	7679	130
15571	18031	318
1456	383	5
13637	27947	518
134	139	5
77464	46709	355
2062	3781	62
44110	38765	2714
72	16	2
2148	103	0
109	15	0
16248	9895	135
4462	6240	24
17	136	3
1249	6823	35
5161	7572	264
0	2	0
0	15	0
166	452	6
657	899	36
878	1594	76
4555	3308	24
2619	4570	46
4	8	2
894	703	17
5081	6716	60
14381	32937	646
908	6026	121
60051	32822	315
71340	37059	328
198	208	1
2	6	0
51	572	6
3397	4971	104
17574	26767	418
114	1013	16
10	50	0
2328	1084	6
32704	8843	126
8465	2921	42
29557	61766	1124
14556	22256	525
12633	20294	291
4730	7882	202
4659	11711	67
83	36	155
6	203	24
10	52	3
0	3	0
17029	30644	154
29824	43606	457
7609	13453	120
1927	3420	26
13130	14415	232
22	45	2
998	3229	44
0	4	0
0	0	0
5534	56292	472
146	411	0
1448	1314	22
22989	31655	406
2652	26238	518
3084	3858	40
2989	6161	70
1662	393745	2742
8	15	24
31710	29448	174
1978	4414	168
456	3268	32
348	115	0
4290	3286	94
24	9	0
47	37	4
44	2145	46
98	622	52
9	8	6
20	117	12
4402	6440	60
9536	7150	392
0	0	0
5823	9957	105
3634	6295	64
89	1285	32
72	1638	150
3889	7190	52
643	281	10
0	1	0
2	3	0
656	540	51
2904	4563	120
0	0	0
2000	5286	44
2	0	0
23720	2840	80
16429	33655	744
54	125	26
44	469	58
0	0	0
7536	17299	253
5143	4270	91
2531	2353	48
4477	491	63
0	2	0
3	4	8
11758	9550	173
108	174	4
1454	33	2
599	27	1
44736	63267	482
6387	8193	16
6874	7241	130
26732	29229	344
11201	87	14
26222	36	32
1975	3544	24
1200	2165	114
4	11	4
318	558	2
8942	10781	112
352	679	12
23052	30409	347
16919	20060	54
7418	18643	172
134	1568	26
52481	13786	236
3291	3156	29
11282	4582	194
17498	25792	214
0	959	274
0	0	0
0	3	1
0	2	0
16481	10853	62
0	0	0
2	311	0
10156	19380	176
9850	9289	144
127	58	8
1	1	0
9771	10135	183
61	46	9
110517	20875	281
0	0	0
94	1472	22
0	2	0
0	211	12
6	0	0
0	5	22
779	1521	21
3	1	0
10549	13316	133
1	5	0
34109	52215	749
6	185	0
0	0	0
398	513	18
12599	8274	100
5676	1974	19
0	29	0
11506	21445	234
840	1499	22
150	332	297
0	2	0
20042	12357	63
18364	8294	135
39	24	0
310	7465	44
98251	66245	470
0	2	0
21612	29269	194
18683	10212	142
7477	11649	266
202	165	4
210	688	16
0	0	0
0	2	2
0	0	0
21	6	3
1	0	0
14	9	18
4803	6050	85
29939	15605	366
1	0	0
15497	1472	8
8451	13989	170
2	19	5
72891	101875	1508
37730	31632	188
8	2	0
2	1	0
4412	2441	105
2743	1754	560
0	2	0
1697	926	14
75	1174	31
2276	2999	34
5135	6272	76
191	89	0
3104	5118	102
20357	25812	372
10376	14355	215
0	2	0
3989	4973	319
2371	4518	74
3942	3074	44
236	739	19
4	8	0
568	542	0
1	2	0
59102	104069	1278
37847	14832	82
533	23	6
7046	8949	138
3935	514	18
184865	106868	1434
9	4	0
2804	6888	112
999	2107	37
134	1	3
12159	15912	293
323	348	0
2	13	0
424	263	2
23310	21936	157
0	0	0
0	2	0
615	582	34
572	1823	42
5022	10106	168
4435	2436	61
21	20	0
14096	3302	47
15	17	2
0	0	0
0	1	0
2569	3680	236
54	112	13
28939	39582	234
3	3	0
104145	36743	333
115	0	2
5195	3609	23
7085	2512	194
19575	62136	699
13564	5865	58
0	0	0
10062	13359	226
207	1104	23
35	11	0
5015	7766	132
24	36	0
3075	4635	44
4	607	14
7	3	1
0	0	0
1375	2980	65
0	1	0
6706	5727	92
14424	15346	172
1707	6930	125
205	110	1
9726	12363	212
2	9	0
84	169	1
705	476	2
76912	45799	254
3584	7957	174
8	10190	24
379	3228	16
0	0	0
239	359	6
19335	17068	153
21	57	4
17652	15990	176
0	4	0
882	987	44
7005	4857	53
5549	8884	170
4994	21895	344
25047	54337	649
36839	37393	351
7	3	0
0	5	0
6119	10099	114
12096	12557	75
0	0	0
3018	7964	112
7341	3686	52
1019	1040	35
149	33	2
240	142	6
0	0	0
11537	13338	204
19882	27218	281
6	8	0
560	6	2
58718	34327	644
12	2130	36
5067	7724	68
0	8	0
0	0	0
0	0	0
2096	1300	28
1459	790	19
111	2322	130
6463	10876	258
51	1383	10
7392	23723	201
4097	6017	59
2794	8696	66
57	313	2
6	144	754
3612	5595	62
29969	47217	404
7557	5933	67
0	0	0
76245	150590	2079
7318	18187	606
736	1545	203
6882	6947	45
9	3914	38
8855	6266	33
11819	14853	219
1661	5424	46
0	45	0
44	8	2909
0	1	0
226	955	38
20344	29600	84
2647	1547	4
0	7	0
2	54	0
0	9	0
13545	114190	125
3	0	1
11656	36387	728
2	5	0
48629	17441	220
972	116	520
24736	59169	730
5476	5766	56
2697	6514	197
1563	853	8
2054	1012	6
0	0	0
2629	2771	22
1462	988	2
64134	132421	804
0	0	0
5299	10160	158
22007	9265	198
26179	78955	1054
5303	7976	78
150	1981	32
85465	75205	730
21365	19670	259
44	42	8
6925	6432	68
6	108	4
21428	17422	409
22345	10142	90
2	23	2
1854	5366	66
83830	160928	2653
41	5023	14
7574	57860	828
2	0	0
100	1302	8
5	5	0
11210	9129	158
941	769	10
3323	2474	73
9500	9462	129
14763	10063	120
2	2	2
62	386	53
1972	37604	40
1023	52135	6
1102	18	19
0	0	0
2	0	0
3237	1739	16
808	5721	104
14377	19065	194
5	51	0
17859	32779	504
9134	29336	697
1	8	0
0	0	0
28818	25681	344
16377	8552	46
25154	17775	202
5253	6095	134
38584	86803	820
38	249	22
14083	21078	320
6966	4350	50
22505	55771	608
43474	71368	670
0	0	0
0	0	0
5	0	2
14405	34541	541
1965	2210	24
18	50	0
327	10	43
26281	85493	434
8318	14270	191
2499	1987	104
0	0	0
687	326	4
326	614	4
849	1060	22
1690	2151	33
30	27	8
36178	39983	624
326	2851	142
2864	5466	43
66642	13137	253
34510	51511	231
8333	6704	72
2120	7169	22
109	294	6
7868	16891	240
971	2207	20
0	0	0
0	5	0
532	223	2
2	6	0
0	0	0
1128	1313	62
652	251	56
6658	7991	183
10182	12892	138
0	0	0
0	0	0
18181	40723	964
2	0	0
0	0	0
0	4	0
0	5	0
3	66	2
2	1	0
24924	15283	281
36746	22076	218
25	222	10
0	0	0
0	5	0
0	7	0
7	39	0
1	8	2
13726	11608	357
10175	12718	221
0	3	0
0	10	0
4	367	156
7600	12333	175
9	7	0
39	53	4
0	2	0
5814	2760	28
25086	33230	378
5791	6509	56
51316	29924	318
225	115	10
0	1	0
34	10	0
5	58	2
13	6	2
0	2	6
12	466	2
1	246	4
1036	887	2
0	0	0
0	0	0
51	5815	24
1	0	0
6	25	0
52	23	2
418	1858	20
3436	5254	46
11193	8681	26
106	1317	23
171	576	12
6647	5956	66
9694	7782	133
129	601	16
1666	2691	47
6497	389	34
1618	6146	150
6087	5476	84
291	7	0
0	0	0
25	2	0
0	0	0
0	134	1048
4	0	575
3496	10015	183
1	261	2
15803	22315	320
12	11	0
0	1	0
1879	2297	41
358	608	6
487	1782	20
9931	7035	127
8	42	0
0	0	0
0	2	0
0	58	0
3898	4511	39
29229	13340	396
2	2	712
0	0	0
0	0	1298
0	0	5
0	0	0
0	0	0
0	0	95
112	254	312
0	6	3379
2	1578	14
2	4	5
0	0	6
0	0	0
11473	8119	97
15249	12458	190
0	0	0
6802	6968	104
1	41	0
181	372	10
1754	2052	25
0	0	0
814	877	40
1624	7791	126
230	1009	46
38	84	1
841	3568	15
3887	8628	56
228	62720	306
1141	10	8
0	0	0
0	2194	0
0	0	0
6	36	0
1	0	0
0	0	0
3254	4663	167
310	410	2
8264	15180	120
88	110	0
8	4	0
0	0	0
0	3	0
0	76	0
10	11	0
0	7	0
6930	9614	135
1555	2684	53
14	236	22
3154	2956	88
1127	4063	30
0	0	0
8	17	0
0	0	0
60	265	0
3216	127	9
995	2129	11
1	5	0
1640	2902	41
707	1407	6
71575	51250	1054
4	35	0
1	25	0
20917	37934	122
17242	12800	224
8040	9984	115
33	11	0
1	2	0
4490	7564	96
3208	5102	68
1516	1791	9
5	7	0
2	21	2
6813	6245	164
3961	4452	45
109	2	0
105	50	2
0	0	1
0	0	0
10399	11661	160
42676	6813	160
620	851	12
0	6214	34
0	0	0
9	0	2
26	4	2
4	323	2
22	0	0
0	0	0
0	2	0
0	1	0
0	3004	4
434	426	4
7594	11776	178
31025	27198	380
0	0	0
6	3	0
1182	227	0
0	4	0
2	2	0
0	3	0
14	271	0
0	6	0
2	56	2
17	1299	6
39781	24528	270
14	5662	54
0	0	0
0	0	0
0	0	0
17	18	0
1	0	0
19987	18912	218
18	9	2
13637	20501	190
2	1	0
11	4	0
12765	21429	228
6904	2696	76
425	3482	120
162	297	2
