/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170742.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170744.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170762.sra.uniq.bam
LOC_Os02g34980.MSUR7	0	0	0
LOC_Os02g34990.MSUR7	157	125	3351
LOC_Os02g35000.MSUR7	15	267	1591
LOC_Os02g35010.MSUR7	1220	338	2776
LOC_Os02g35020.MSUR7	19	296	85
LOC_Os02g35039.MSUR7	3271	1217	25010
LOC_Os02g35060.MSUR7	308	176	2453
LOC_Os02g35070.MSUR7	1007	790	6915
LOC_Os02g35080.MSUR7	8936	1019	16199
LOC_Os02g35090.MSUR7	9509	474	14146
LOC_Os02g35100.MSUR7	489	204	3533
LOC_Os02g35110.MSUR7	40	43	675
LOC_Os02g35130.MSUR7	3973	1821	12481
LOC_Os02g35140.MSUR7	1111	1024	5703
LOC_Os02g35144.MSUR7	584	497	4942
LOC_Os02g35150.MSUR7	1613	493	8425
LOC_Os02g35160.MSUR7	1555	638	9955
LOC_Os02g35170.MSUR7	17057	842	32015
LOC_Os02g35180.MSUR7	6879	369	16562
LOC_Os02g35190.MSUR7	2422	1325	12431
LOC_Os02g35200.MSUR7	62	146	1660
LOC_Os02g35210.MSUR7	65	122	219
LOC_Os02g35220.MSUR7	305	301	2574
LOC_Os02g35230.MSUR7	8	35	957
LOC_Os02g35240.MSUR7	0	0	47
LOC_Os02g35260.MSUR7	0	0	0
LOC_Os02g35310.MSUR7	139	141	2917
LOC_Os02g35315.MSUR7	567	367	6383
LOC_Os02g35320.MSUR7	221	20	903
LOC_Os02g35329.MSUR7	0	0	1
LOC_Os02g35347.MSUR7	1	0	1
LOC_Os02g35365.MSUR7	0	0	0
LOC_Os02g35440.MSUR7	2	0	26
LOC_Os02g35450.MSUR7	6	6	35
LOC_Os02g35460.MSUR7	213	145	76
LOC_Os02g35470.MSUR7	7413	2148	16071
LOC_Os02g35480.MSUR7	593	491	3249
LOC_Os02g35490.MSUR7	1422	5096	660
LOC_Os02g35500.MSUR7	10061	1356	27989
LOC_Os02g35530.MSUR7	29	0	257
LOC_Os02g35540.MSUR7	0	0	5
LOC_Os02g35560.MSUR7	700	504	3010
LOC_Os02g35590.MSUR7	2533	962	13102
LOC_Os02g35600.MSUR7	2472	976	14395
LOC_Os02g35610.MSUR7	684	305	22104
LOC_Os02g35620.MSUR7	4937	778	27708
LOC_Os02g35630.MSUR7	20002	1040	26044
LOC_Os02g35640.MSUR7	1375	965	9180
LOC_Os02g35650.MSUR7	2	10	655
LOC_Os02g35660.MSUR7	20	407	1846
LOC_Os02g35690.MSUR7	2022	380	7097
LOC_Os02g35700.MSUR7	479	258	3760
LOC_Os02g35710.MSUR7	2	39	946
LOC_Os02g35720.MSUR7	1231	348	5669
LOC_Os02g35730.MSUR7	2	5	142
LOC_Os02g35740.MSUR7	0	0	0
LOC_Os02g35750.MSUR7	1497	214	8303
LOC_Os02g35760.MSUR7	492	65	6131
LOC_Os02g35770.MSUR7	102	106	984
LOC_Os02g35790.MSUR7	0	0	2
LOC_Os02g35810.MSUR7	2	2	44
LOC_Os02g35830.MSUR7	2025	170	7347
LOC_Os02g35840.MSUR7	1304	500	7511
LOC_Os02g35860.MSUR7	690	379	3679
LOC_Os02g35870.MSUR7	326	241	5283
LOC_Os02g35880.MSUR7	1010	206	8624
LOC_Os02g35890.MSUR7	1120	250	5493
LOC_Os02g35900.MSUR7	8187	132	18237
LOC_Os02g35910.MSUR7	511	202	9456
LOC_Os02g35920.MSUR7	0	0	0
LOC_Os02g35930.MSUR7	0	0	0
LOC_Os02g35940.MSUR7	51	32	1629
LOC_Os02g35950.MSUR7	5148	2588	28446
LOC_Os02g35960.MSUR7	0	0	0
LOC_Os02g35970.MSUR7	48	2	378
LOC_Os02g36000.MSUR7	69	58	195
LOC_Os02g36030.MSUR7	0	0	24
LOC_Os02g36040.MSUR7	0	1	1
LOC_Os02g36070.MSUR7	482	46	1566
LOC_Os02g36110.MSUR7	84	124	42
LOC_Os02g36120.MSUR7	0	0	2
LOC_Os02g36140.MSUR7	1052	461	48
LOC_Os02g36150.MSUR7	2069	2	14932
LOC_Os02g36190.MSUR7	786	242	1114
LOC_Os02g36200.MSUR7	5	0	0
LOC_Os02g36210.MSUR7	333	6	10774
LOC_Os02g36220.MSUR7	311	4	12923
LOC_Os02g36250.MSUR7	4	12	85
LOC_Os02g36264.MSUR7	57	27	1113
LOC_Os02g36280.MSUR7	20	65	14
LOC_Os02g36285.MSUR7	0	0	7
LOC_Os02g36290.MSUR7	0	0	0
LOC_Os02g36300.MSUR7	10	16	131
LOC_Os02g36310.MSUR7	0	0	0
LOC_Os02g36320.MSUR7	3	1	51
LOC_Os02g36330.MSUR7	90	138	466
LOC_Os02g36340.MSUR7	1268	1486	7873
LOC_Os02g36350.MSUR7	0	2950	348
LOC_Os02g36360.MSUR7	370	551	5188
LOC_Os02g36370.MSUR7	0	0	0
LOC_Os02g36380.MSUR7	2380	337	4921
LOC_Os02g36390.MSUR7	1650	624	5563
LOC_Os02g36400.MSUR7	872	1143	4731
LOC_Os02g36414.MSUR7	128	808	861
LOC_Os02g36430.MSUR7	0	0	0
LOC_Os02g36440.MSUR7	4	12	6
LOC_Os02g36450.MSUR7	237	22	76
LOC_Os02g36460.MSUR7	0	0	0
LOC_Os02g36490.MSUR7	633	208	1440
LOC_Os02g36500.MSUR7	30	82	695
LOC_Os02g36505.MSUR7	0	0	6
LOC_Os02g36510.MSUR7	24	36	204
LOC_Os02g36520.MSUR7	1762	613	4951
LOC_Os02g36530.MSUR7	220	519	2184
LOC_Os02g36540.MSUR7	0	0	4
LOC_Os02g36550.MSUR7	44	10	2487
LOC_Os02g36560.MSUR7	1	0	6
LOC_Os02g36570.MSUR7	13069	504	13147
LOC_Os02g36580.MSUR7	15	0	34
LOC_Os02g36590.MSUR7	1697	282	431
LOC_Os02g36595.MSUR7	400	127	158
LOC_Os02g36600.MSUR7	0	7	228
LOC_Os02g36619.MSUR7	118	891	60
LOC_Os02g36670.MSUR7	0	0	5
LOC_Os02g36680.MSUR7	0	0	2109
LOC_Os02g36690.MSUR7	0	0	418
LOC_Os02g36700.MSUR7	2	0	4367
LOC_Os02g36710.MSUR7	4887	2938	53458
LOC_Os02g36720.MSUR7	0	0	2
LOC_Os02g36730.MSUR7	0	2	1
LOC_Os02g36740.MSUR7	2441	1997	12350
LOC_Os02g36749.MSUR7	0	0	1
LOC_Os02g36760.MSUR7	0	0	7
LOC_Os02g36770.MSUR7	575	194	1286
LOC_Os02g36780.MSUR7	12	7	128
LOC_Os02g36810.MSUR7	0	16	17
LOC_Os02g36820.MSUR7	9	3	51
LOC_Os02g36830.MSUR7	39	19	70
LOC_Os02g36840.MSUR7	36	537	314
LOC_Os02g36845.MSUR7	1	318	36
LOC_Os02g36850.MSUR7	468	73	1389
LOC_Os02g36860.MSUR7	0	0	2
LOC_Os02g36870.MSUR7	2717	1787	21296
LOC_Os02g36880.MSUR7	262	562	12009
LOC_Os02g36890.MSUR7	10	0	365
LOC_Os02g36924.MSUR7	139	802	926
LOC_Os02g36940.MSUR7	2145	833	2340
LOC_Os02g36950.MSUR7	1	2	8388
LOC_Os02g36960.MSUR7	479	294	2200
LOC_Os02g36974.MSUR7	5587	3318	35239
LOC_Os02g36990.MSUR7	20	218	1396
LOC_Os02g37000.MSUR7	70	26	1443
LOC_Os02g37010.MSUR7	0	0	568
LOC_Os02g37020.MSUR7	806	204	3929
LOC_Os02g37030.MSUR7	3133	824	10533
LOC_Os02g37050.MSUR7	834	332	3743
LOC_Os02g37060.MSUR7	33041	593	51103
LOC_Os02g37070.MSUR7	6	74	599
LOC_Os02g37080.MSUR7	3758	1388	14371
LOC_Os02g37090.MSUR7	762	304	2194
LOC_Os02g37094.MSUR7	2	0	0
LOC_Os02g37100.MSUR7	0	32	0
LOC_Os02g37109.MSUR7	0	0	0
LOC_Os02g37120.MSUR7	586	48	3631
LOC_Os02g37130.MSUR7	606	503	4042
LOC_Os02g37140.MSUR7	187	373	1544
LOC_Os02g37150.MSUR7	801	692	5441
LOC_Os02g37160.MSUR7	38	1175	20
LOC_Os02g37170.MSUR7	0	0	2
LOC_Os02g37180.MSUR7	24	94	133
LOC_Os02g37190.MSUR7	0	16747	0
LOC_Os02g37200.MSUR7	59	0	45
LOC_Os02g37210.MSUR7	0	0	0
LOC_Os02g37250.MSUR7	0	13325	10
LOC_Os02g37254.MSUR7	0	0	6
LOC_Os02g37260.MSUR7	0	4065	4
LOC_Os02g37280.MSUR7	12	90	160
LOC_Os02g37290.MSUR7	44	161	234
LOC_Os02g37300.MSUR7	176	54	303
LOC_Os02g37309.MSUR7	146	34	266
LOC_Os02g37320.MSUR7	45	128	236
LOC_Os02g37330.MSUR7	592	88	360
LOC_Os02g37340.MSUR7	0	0	0
LOC_Os02g37350.MSUR7	0	0	2
LOC_Os02g37360.MSUR7	0	4078	24
LOC_Os02g37380.MSUR7	0	4129	14
LOC_Os02g37390.MSUR7	0	96	0
LOC_Os02g37410.MSUR7	0	0	0
LOC_Os02g37420.MSUR7	3607	2649	27170
LOC_Os02g37430.MSUR7	2132	1239	20588
LOC_Os02g37440.MSUR7	0	0	36
LOC_Os02g37450.MSUR7	0	0	2
LOC_Os02g37470.MSUR7	217	168	2283
LOC_Os02g37480.MSUR7	0	1940	1926
LOC_Os02g37490.MSUR7	0	4	22
LOC_Os02g37500.MSUR7	0	2	3
LOC_Os02g37520.MSUR7	0	3	0
LOC_Os02g37540.MSUR7	0	40	0
LOC_Os02g37550.MSUR7	0	0	0
LOC_Os02g37570.MSUR7	0	0	5
LOC_Os02g37580.MSUR7	49	4	8847
LOC_Os02g37590.MSUR7	0	12	66
LOC_Os02g37600.MSUR7	1281	50	1517
LOC_Os02g37610.MSUR7	730	932	4028
LOC_Os02g37654.MSUR7	6	0	104
LOC_Os02g37690.MSUR7	0	0	14
LOC_Os02g37694.MSUR7	0	0	0
LOC_Os02g37700.MSUR7	839	28	1608
LOC_Os02g37710.MSUR7	22	0	750
LOC_Os02g37750.MSUR7	3	0	285
LOC_Os02g37760.MSUR7	0	0	0
LOC_Os02g37770.MSUR7	0	1	0
LOC_Os02g37780.MSUR7	0	0	20
LOC_Os02g37800.MSUR7	0	0	1
LOC_Os02g37810.MSUR7	0	0	0
LOC_Os02g37820.MSUR7	0	0	0
LOC_Os02g37830.MSUR7	1686	735	8610
LOC_Os02g37834.MSUR7	0	6	116
LOC_Os02g37850.MSUR7	0	21	185
LOC_Os02g37856.MSUR7	211	183	1265
LOC_Os02g37862.MSUR7	8808	3751	86881
LOC_Os02g37870.MSUR7	1805	791	15884
LOC_Os02g37880.MSUR7	1708	484	11022
LOC_Os02g37910.MSUR7	340	117	3932
LOC_Os02g37920.MSUR7	271	317	2594
LOC_Os02g37930.MSUR7	4203	524	35376
LOC_Os02g37940.MSUR7	931	556	4351
LOC_Os02g37960.MSUR7	22	84	21179
LOC_Os02g37970.MSUR7	10	208	27799
LOC_Os02g37990.MSUR7	0	0	10
LOC_Os02g38010.MSUR7	1	0	47
LOC_Os02g38020.MSUR7	7057	106	4613
LOC_Os02g38029.MSUR7	76	116	2346
LOC_Os02g38040.MSUR7	2	4	2373
LOC_Os02g38050.MSUR7	6629	11991	67039
LOC_Os02g38060.MSUR7	859	482	6225
LOC_Os02g38080.MSUR7	342	531	4277
LOC_Os02g38090.MSUR7	0	0	2
LOC_Os02g38120.MSUR7	22	99	385
LOC_Os02g38130.MSUR7	56	38	1429
LOC_Os02g38140.MSUR7	1365	491	6153
LOC_Os02g38160.MSUR7	3904	569	10387
LOC_Os02g38170.MSUR7	336	26	1885
LOC_Os02g38180.MSUR7	1808	79	3098
LOC_Os02g38190.MSUR7	1092	696	11164
LOC_Os02g38200.MSUR7	631	348	7102
LOC_Os02g38210.MSUR7	39801	1638	72960
LOC_Os02g38220.MSUR7	320	332	5409
LOC_Os02g38230.MSUR7	10	1843	109
LOC_Os02g38240.MSUR7	4002	334	8533
LOC_Os02g38250.MSUR7	548	307	3747
LOC_Os02g38260.MSUR7	0	0	186
LOC_Os02g38290.MSUR7	0	0	5412
LOC_Os02g38300.MSUR7	1589	864	9391
LOC_Os02g38310.MSUR7	0	0	4
LOC_Os02g38320.MSUR7	3	20	885
LOC_Os02g38330.MSUR7	0	0	19
LOC_Os02g38340.MSUR7	263	192	4637
LOC_Os02g38350.MSUR7	708	1199	11957
LOC_Os02g38386.MSUR7	38	23	257
LOC_Os02g38392.MSUR7	262	201	1615
LOC_Os02g38410.MSUR7	0	22	538
LOC_Os02g38420.MSUR7	0	2	10
LOC_Os02g38430.MSUR7	2089	458	6457
LOC_Os02g38440.MSUR7	1713	1089	12988
LOC_Os02g38450.MSUR7	0	0	4
LOC_Os02g38470.MSUR7	4	14	445
LOC_Os02g38480.MSUR7	1444	1504	8733
LOC_Os02g38490.MSUR7	63	37	429
LOC_Os02g38494.MSUR7	2	0	10
LOC_Os02g38499.MSUR7	0	0	0
LOC_Os02g38508.MSUR7	0	0	1
LOC_Os02g38574.MSUR7	1	2	14
LOC_Os02g38580.MSUR7	0	0	0
LOC_Os02g38589.MSUR7	0	0	0
LOC_Os02g38598.MSUR7	0	0	1
LOC_Os02g38680.MSUR7	51	86	270
LOC_Os02g38690.MSUR7	31	4	235
LOC_Os02g38710.MSUR7	4	2	80
LOC_Os02g38720.MSUR7	0	0	2
LOC_Os02g38730.MSUR7	0	0	0
LOC_Os02g38740.MSUR7	114	2	137
LOC_Os02g38750.MSUR7	1540	934	5456
LOC_Os02g38760.MSUR7	0	1	14
LOC_Os02g38770.MSUR7	0	0	1
LOC_Os02g38780.MSUR7	2	2	14
LOC_Os02g38790.MSUR7	0	0	4
LOC_Os02g38795.MSUR7	6	7	33
LOC_Os02g38800.MSUR7	177	65	1274
LOC_Os02g38804.MSUR7	27	27	548
LOC_Os02g38810.MSUR7	2152	1038	15067
LOC_Os02g38820.MSUR7	13717	638	22308
LOC_Os02g38840.MSUR7	622	1673	2939
LOC_Os02g38850.MSUR7	0	0	0
LOC_Os02g38860.MSUR7	0	0	0
LOC_Os02g38870.MSUR7	0	0	0
LOC_Os02g38880.MSUR7	0	0	0
LOC_Os02g38890.MSUR7	0	1	1
LOC_Os02g38900.MSUR7	430	318	2152
LOC_Os02g38910.MSUR7	0	0	3
LOC_Os02g38920.MSUR7	3501	7425	116011
LOC_Os02g38930.MSUR7	0	1	266
LOC_Os02g38940.MSUR7	0	0	1873
LOC_Os02g38950.MSUR7	182	158	1197
LOC_Os02g38960.MSUR7	0	0	4
LOC_Os02g38970.MSUR7	24	245	8240
LOC_Os02g38980.MSUR7	5510	3131	22873
LOC_Os02g38990.MSUR7	0	2	0
LOC_Os02g39000.MSUR7	3	6	103
LOC_Os02g39010.MSUR7	1495	800	6674
LOC_Os02g39030.MSUR7	566	558	11140
LOC_Os02g39040.MSUR7	2999	372	5616
LOC_Os02g39050.MSUR7	350	181	2788
LOC_Os02g39060.MSUR7	29	38	620
LOC_Os02g39064.MSUR7	22	3	40
LOC_Os02g39070.MSUR7	1075	775	4578
LOC_Os02g39080.MSUR7	128	106	546
LOC_Os02g39090.MSUR7	30	3	50
LOC_Os02g39100.MSUR7	378	302	5163
LOC_Os02g39140.MSUR7	353	916	50
LOC_Os02g39150.MSUR7	0	2	0
LOC_Os02g39155.MSUR7	11	8	10
LOC_Os02g39160.MSUR7	30947	2765	25552
LOC_Os02g39170.MSUR7	4	0	8
LOC_Os02g39180.MSUR7	1815	890	15131
LOC_Os02g39190.MSUR7	0	0	2
LOC_Os02g39200.MSUR7	793	613	8283
LOC_Os02g39210.MSUR7	2	0	3
LOC_Os02g39230.MSUR7	0	0	0
LOC_Os02g39240.MSUR7	0	0	4
LOC_Os02g39260.MSUR7	0	0	10
LOC_Os02g39280.MSUR7	30	73	226
LOC_Os02g39290.MSUR7	368	333	1505
LOC_Os02g39300.MSUR7	1291	795	6858
LOC_Os02g39310.MSUR7	0	0	0
LOC_Os02g39330.MSUR7	384	364	1975
LOC_Os02g39340.MSUR7	1469	453	6237
LOC_Os02g39350.MSUR7	2280	1024	21080
LOC_Os02g39360.MSUR7	1528	92	2382
LOC_Os02g39370.MSUR7	222	350	1921
LOC_Os02g39380.MSUR7	0	2	19075
LOC_Os02g39384.MSUR7	4	31	263
LOC_Os02g39390.MSUR7	42	46	1738
LOC_Os02g39400.MSUR7	801	1947	2240
LOC_Os02g39410.MSUR7	377	36	1969
LOC_Os02g39420.MSUR7	0	0	0
LOC_Os02g39430.MSUR7	0	0	0
LOC_Os02g39470.MSUR7	2	0	20
LOC_Os02g39480.MSUR7	2	0	10
LOC_Os02g39490.MSUR7	9	155	1067
LOC_Os02g39500.MSUR7	0	0	0
LOC_Os02g39510.MSUR7	1	3	10
LOC_Os02g39530.MSUR7	1238	560	3957
LOC_Os02g39550.MSUR7	4595	1897	22684
LOC_Os02g39560.MSUR7	1736	584	4766
LOC_Os02g39570.MSUR7	1145	314	12567
LOC_Os02g39580.MSUR7	2590	1208	30465
LOC_Os02g39590.MSUR7	2	0	20
LOC_Os02g39600.MSUR7	3796	266	9777
LOC_Os02g39620.MSUR7	0	1281	10
LOC_Os02g39625.MSUR7	0	0	429
LOC_Os02g39630.MSUR7	2960	1872	11527
LOC_Os02g39640.MSUR7	0	0	1
LOC_Os02g39650.MSUR7	0	9	45
LOC_Os02g39660.MSUR7	8	0	4
LOC_Os02g39700.MSUR7	975	616	7791
LOC_Os02g39710.MSUR7	2465	82	3102
LOC_Os02g39720.MSUR7	5702	4158	28934
LOC_Os02g39730.MSUR7	4075	107	2746
LOC_Os02g39740.MSUR7	5709	210	7543
LOC_Os02g39750.MSUR7	0	2	18
LOC_Os02g39764.MSUR7	12	2	267
LOC_Os02g39790.MSUR7	49030	3323	142760
LOC_Os02g39795.MSUR7	26803	2589	87426
LOC_Os02g39800.MSUR7	121	76	869
LOC_Os02g39810.MSUR7	8	13	53
LOC_Os02g39820.MSUR7	792	442	8193
LOC_Os02g39830.MSUR7	1340	338	5212
LOC_Os02g39840.MSUR7	1303	639	7908
LOC_Os02g39850.MSUR7	805	1547	15625
LOC_Os02g39870.MSUR7	2621	456	10153
LOC_Os02g39880.MSUR7	232	138	1389
LOC_Os02g39884.MSUR7	2	6	0
LOC_Os02g39890.MSUR7	1656	955	8493
LOC_Os02g39910.MSUR7	38	50	905
LOC_Os02g39920.MSUR7	2030	1951	18660
LOC_Os02g39930.MSUR7	1686	474	29898
LOC_Os02g39940.MSUR7	0	0	1
LOC_Os02g39950.MSUR7	204	38	7490
LOC_Os02g39960.MSUR7	0	0	16
LOC_Os02g39970.MSUR7	5791	2100	24040
LOC_Os02g39980.MSUR7	0	0	0
LOC_Os02g39990.MSUR7	1241	291	6710
LOC_Os02g40000.MSUR7	1258	394	5605
LOC_Os02g40010.MSUR7	120	17	23306
LOC_Os02g40020.MSUR7	0	1	668
LOC_Os02g40030.MSUR7	3471	1089	10323
LOC_Os02g40040.MSUR7	3900	496	24142
LOC_Os02g40070.MSUR7	0	18	2
LOC_Os02g40080.MSUR7	1858	895	8948
LOC_Os02g40090.MSUR7	1167	373	5680
LOC_Os02g40100.MSUR7	143	78	6917
LOC_Os02g40110.MSUR7	67	143	543
LOC_Os02g40120.MSUR7	0	0	130
LOC_Os02g40130.MSUR7	0	0	0
LOC_Os02g40180.MSUR7	135	12	104
LOC_Os02g40190.MSUR7	0	0	0
LOC_Os02g40200.MSUR7	0	0	0
LOC_Os02g40210.MSUR7	0	0	0
LOC_Os02g40240.MSUR7	58	0	2
LOC_Os02g40260.MSUR7	0	2	40
LOC_Os02g40270.MSUR7	0	0	14
LOC_Os02g40280.MSUR7	0	0	0
LOC_Os02g40320.MSUR7	0	0	0
LOC_Os02g40340.MSUR7	0	0	2
LOC_Os02g40400.MSUR7	0	0	0
LOC_Os02g40410.MSUR7	42	23	1465
LOC_Os02g40420.MSUR7	33	16	365
LOC_Os02g40430.MSUR7	66	1349	3196
LOC_Os02g40440.MSUR7	42	10	12388
LOC_Os02g40454.MSUR7	2129	76	2163
LOC_Os02g40460.MSUR7	745	356	7676
LOC_Os02g40490.MSUR7	608	269	4691
LOC_Os02g40500.MSUR7	1993	352	1942
LOC_Os02g40510.MSUR7	5077	3137	15003
LOC_Os02g40514.MSUR7	2145	807	25447
LOC_Os02g40520.MSUR7	0	0	1
LOC_Os02g40530.MSUR7	24	39	38
LOC_Os02g40540.MSUR7	0	0	2
LOC_Os02g40550.MSUR7	0	0	3400
LOC_Os02g40560.MSUR7	0	0	5
LOC_Os02g40590.MSUR7	0	0	0
LOC_Os02g40600.MSUR7	0	0	12
LOC_Os02g40610.MSUR7	0	0	2
LOC_Os02g40620.MSUR7	0	0	0
LOC_Os02g40630.MSUR7	2	0	20
LOC_Os02g40640.MSUR7	0	0	3
LOC_Os02g40650.MSUR7	0	2	0
LOC_Os02g40664.MSUR7	182	140	1103
LOC_Os02g40680.MSUR7	258	66	961
LOC_Os02g40690.MSUR7	157	52	3175
LOC_Os02g40700.MSUR7	342	128	2383
LOC_Os02g40710.MSUR7	0	84	2
LOC_Os02g40720.MSUR7	0	0	9
LOC_Os02g40730.MSUR7	201	553	1136
LOC_Os02g40750.MSUR7	22	48	285
LOC_Os02g40760.MSUR7	0	0	8
LOC_Os02g40770.MSUR7	2	0	727
LOC_Os02g40784.MSUR7	2	0	4919
LOC_Os02g40800.MSUR7	0	0	9
LOC_Os02g40810.MSUR7	2335	1190	26902
LOC_Os02g40820.MSUR7	1722	315	9736
LOC_Os02g40830.MSUR7	4133	2661	50340
LOC_Os02g40840.MSUR7	1202	155	4432
LOC_Os02g40860.MSUR7	3604	806	11071
LOC_Os02g40870.MSUR7	813	400	2757
LOC_Os02g40880.MSUR7	6734	2945	71705
LOC_Os02g40890.MSUR7	2882	1918	22316
LOC_Os02g40900.MSUR7	338	63	2596
LOC_Os02g40910.MSUR7	0	0	0
LOC_Os02g40940.MSUR7	8	1	6
LOC_Os02g41450.MSUR7	0	11	38
LOC_Os02g41460.MSUR7	2	40	20
LOC_Os02g41470.MSUR7	1712	582	7219
LOC_Os02g41480.MSUR7	0	222	122
LOC_Os02g41490.MSUR7	0	0	0
LOC_Os02g41500.MSUR7	112	32	366
LOC_Os02g41510.MSUR7	33	722	466
LOC_Os02g41520.MSUR7	789	496	2237
LOC_Os02g41530.MSUR7	0	0	0
LOC_Os02g41550.MSUR7	1935	1370	12131
LOC_Os02g41560.MSUR7	6	8	95
LOC_Os02g41570.MSUR7	0	0	0
LOC_Os02g41580.MSUR7	1245	62	34605
LOC_Os02g41590.MSUR7	4343	5364	109209
LOC_Os02g41610.MSUR7	0	2	1888
LOC_Os02g41620.MSUR7	0	0	1
LOC_Os02g41630.MSUR7	1164	35517	208716
LOC_Os02g41650.MSUR7	4752	6762	154274
LOC_Os02g41670.MSUR7	123	741	71
LOC_Os02g41680.MSUR7	418	1744	10354
LOC_Os02g41710.MSUR7	364	0	155
LOC_Os02g41760.MSUR7	133	102	836
LOC_Os02g41770.MSUR7	46	41	441
LOC_Os02g41780.MSUR7	4	261	594
LOC_Os02g41800.MSUR7	562	438	3218
LOC_Os02g41810.MSUR7	0	0	2
LOC_Os02g41820.MSUR7	9555	6422	48326
LOC_Os02g41830.MSUR7	0	2	1004
LOC_Os02g41840.MSUR7	24	284	995
LOC_Os02g41850.MSUR7	4	7	60
LOC_Os02g41860.MSUR7	9534	3231	45189
LOC_Os02g41880.MSUR7	0	0	33
LOC_Os02g41890.MSUR7	220	1610	1094
LOC_Os02g41900.MSUR7	0	1	152
LOC_Os02g41904.MSUR7	0	448	1266
LOC_Os02g41910.MSUR7	2	74	72
LOC_Os02g41920.MSUR7	0	0	0
LOC_Os02g41930.MSUR7	0	0	5
LOC_Os02g41954.MSUR7	10	10	59
LOC_Os02g41961.MSUR7	0	0	215
LOC_Os02g41980.MSUR7	0	0	0
LOC_Os02g41990.MSUR7	2155	1572	16758
LOC_Os02g42000.MSUR7	96	113	938
LOC_Os02g42020.MSUR7	2263	1859	8603
LOC_Os02g42040.MSUR7	2971	1178	11762
LOC_Os02g42050.MSUR7	0	0	0
LOC_Os02g42060.MSUR7	0	0	341
LOC_Os02g42100.MSUR7	0	0	8
LOC_Os02g42110.MSUR7	0	0	4
LOC_Os02g42120.MSUR7	0	0	0
LOC_Os02g42134.MSUR7	708	444	5383
LOC_Os02g42150.MSUR7	502	93	2408
LOC_Os02g42160.MSUR7	133	0	194
LOC_Os02g42170.MSUR7	0	0	1
LOC_Os02g42190.MSUR7	72	6	50
LOC_Os02g42200.MSUR7	2155	1051	9820
LOC_Os02g42210.MSUR7	644	160	3675
LOC_Os02g42230.MSUR7	1152	635	7106
LOC_Os02g42250.MSUR7	0	0	22
LOC_Os02g42270.MSUR7	0	0	0
LOC_Os02g42280.MSUR7	5	2	354
LOC_Os02g42290.MSUR7	23912	880	59273
LOC_Os02g42300.MSUR7	180	106	2098
LOC_Os02g42310.MSUR7	992	94	6861
LOC_Os02g42314.MSUR7	3566	1426	19511
LOC_Os02g42320.MSUR7	10009	2812	46524
LOC_Os02g42330.MSUR7	2191	620	8780
LOC_Os02g42340.MSUR7	0	0	0
LOC_Os02g42350.MSUR7	1410	461	10913
LOC_Os02g42360.MSUR7	0	0	1
LOC_Os02g42370.MSUR7	176	10	857
LOC_Os02g42374.MSUR7	527	124	1994
LOC_Os02g42380.MSUR7	2	2	538
LOC_Os02g42390.MSUR7	0	0	69
LOC_Os02g42400.MSUR7	0	0	0
LOC_Os02g42412.MSUR7	915	272	3533
LOC_Os02g42430.MSUR7	214	18	153
LOC_Os02g42440.MSUR7	596	1766	2450
LOC_Os02g42450.MSUR7	24	102	21142
LOC_Os02g42470.MSUR7	22	4	175
LOC_Os02g42497.MSUR7	0	0	0
LOC_Os02g42506.MSUR7	0	0	0
LOC_Os02g42520.MSUR7	999	680	4059
LOC_Os02g42530.MSUR7	392	410	2818
LOC_Os02g42540.MSUR7	1152	196	4286
LOC_Os02g42550.MSUR7	566	260	2701
LOC_Os02g42560.MSUR7	17	24	201
LOC_Os02g42570.MSUR7	19443	158	27307
LOC_Os02g42580.MSUR7	657	265	3952
LOC_Os02g42585.MSUR7	408	102	1728
LOC_Os02g42590.MSUR7	1527	818	10382
LOC_Os02g42600.MSUR7	1155	1359	5749
LOC_Os02g42610.MSUR7	0	0	0
LOC_Os02g42620.MSUR7	74	0	111
LOC_Os02g42630.MSUR7	0	1	3
LOC_Os02g42640.MSUR7	0	0	20
LOC_Os02g42650.MSUR7	0	34	159
LOC_Os02g42660.MSUR7	14	110	1727
LOC_Os02g42670.MSUR7	2121	716	10204
LOC_Os02g42690.MSUR7	1902	503	8768
LOC_Os02g42700.MSUR7	2090	718	21617
LOC_Os02g42710.MSUR7	14	38	5964
LOC_Os02g42720.MSUR7	0	0	45
LOC_Os02g42730.MSUR7	475	413	1614
LOC_Os02g42740.MSUR7	456	134	18445
LOC_Os02g42780.MSUR7	2	91	138
LOC_Os02g42790.MSUR7	0	0	0
LOC_Os02g42800.MSUR7	0	0	5
LOC_Os02g42810.MSUR7	28	4	1298
LOC_Os02g42820.MSUR7	0	0	5310
LOC_Os02g42850.MSUR7	246	234	2188
LOC_Os02g42870.MSUR7	0	2	264
LOC_Os02g42880.MSUR7	148	34	6257
LOC_Os02g42890.MSUR7	2267	533	5800
LOC_Os02g42900.MSUR7	0	0	1
LOC_Os02g42910.MSUR7	46	50	1047
LOC_Os02g42920.MSUR7	262	48	1438
LOC_Os02g42940.MSUR7	1748	304	8250
LOC_Os02g42950.MSUR7	0	0	174
LOC_Os02g42960.MSUR7	23605	462	26080
