/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171629.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171630.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171631.sra.uniq.bam
15748	15711	104525
9691	8316	13589
0	0	0
61	4	157
262	79	6895
4245	5537	15296
202	9892	194
7999	14632	25828
228	62	213
0	1	5
5	0	3
34641	39712	103686
4873	12543	26555
1	1	817
0	0	0
0	0	50763
260	461	464
0	0	0
0	0	0
6483	11372	15158
581	427	1474
16	63	71
60	685	389
2602	3895	9033
207267	122	95825
155	72	89
1783	2955	4104
0	0	0
2212	159	6457
4051	5883	8888
8	0	0
944	1005	1703
9860	13251	11911
3680	6319	8969
77	49	689
2629	6152	1118
11061	15926	10854
4517	4341	9474
22184	40197	36413
7165	3190	5290
3875	5612	8418
6535	14969	3864
5352	8916	19507
17817	2563	10505
829	1265	3415
149	611	557
100	369	6626
2343	14411	52696
0	0	47
0	276	0
0	0	0
0	13	0
1843	819	2201
7197	16237	33709
2098	2836	3282
5575	9195	14554
76	579	9901
9138	5785	5912
15583	26680	39579
1090	2087	7639
39396	45269	69530
0	21	32
3	4	3
0	0	0
0	4	3
190	47153	1353
5438	10002	12175
299	946	5034
3326	57	2433
0	0	0
0	2	0
0	2	0
0	0	1
78002	1417	70650
143258	206	96651
0	1056	3
50	4108	1136
569	4887	228
2	10	0
9498	14	816
1909	46	645
444	1	967
78	0	325
2684	4749	11944
548	2496	8595
4018	12263	3266
0	0	2
380	406	88465
12133	9577	19422
0	0	3
1	0	3
0	0	0
470	1794	2628
18	12	5144
8333	482	4086
7980	16130	7299
31514	104361	130592
2271	2614	2461
1137	2479	4400
756	6185	7996
353	515	890
996	5856	2080
7861	22726	23940
55	115	472
8874	21842	18212
6	649	16
12354	24547	35142
2	0	0
2	2	0
0	0	13
6	4	761
16	73	933
2	24	46
16	214	457
6646	41564	34839
99730	33456	137037
3	4	256
789	70	606
1394	74	1629
13128	24182	130300
1752	3697	3842
4883	13674	26669
1	1	1
0	5	1069
12197	33900	55100
1879	3741	7815
99615	17174	44715
5892	498	5279
24453	38550	89136
45	3296	41
9	93	1500
20463	47153	66890
30939	47208	69347
11038	20199	21013
602	1095	1918
1863	3677	5260
4874	1051	4848
2207	4752	875
12366	15592	30423
144	36	148
24358	15054	27874
0	0	0
7	0	3
47	30	62
0	0	0
0	0	11
0	0	0
27	254	54
0	6	2
0	24	116
0	0	0
0	0	0
61	8	47
102	2	71
67	29	108
0	0	234
0	0	6
18	29	240
766	50	853
67	0	97
143	0	142
58	2	11
0	2	0
2	0	35
0	0	2
1	0	25
0	0	0
0	0	2
0	0	35
5	5	113
0	0	0
0	0	3
0	0	20
3	0	58
0	0	47
0	0	0
0	0	4
171	676	473
5	10	429
22	0	9
0	0	18
0	27	20
0	0	0
0	3	5
0	0	11
0	0	172514
7598	28377	48327
20	36	11
2344	7275	16683
14	7447	287
881	882	1395
4339	1210	10952
0	0	6
9825	2964	3096
936	1290	2998
22463	8686	9508
21347	26962	55649
1	35	26606
1	1	1
1	0	11560
211	647	22847
0	1	0
9590	70773	28122
103	14	109
839	2865	2743
4816	23209	12881
6461	8213	10173
2766	2157	24721
49	28	605
20	200	550
218	464	406
444	4825	2666
14714	21299	57467
13970	7734	7626
5305	6575	8223
2516	4364	12787
2330	8484	11341
421	1541	414
134	421	2730
2913	7988	2028
5035	3752	8889
4630	5866	6735
9496	10402	12685
0	0	0
0	1	0
27	13	120
2215	4688	4532
2069	2646	3702
27297	103442	116876
5940	11127	8621
50	39	86
66	9	7490
330	1076	3203
24835	4281	19997
1498	3292	4462
2399	4191	5957
32321	90387	123181
41359	45106	116570
3466	3716	5211
0	0	0
7447	20026	31009
18	460	6717
96	665	21954
39	43	115
2924	9691	20366
1375	459	3188
6938	40	7713
4	232	6858
76	586	873
0	3	12
579	838	143591
1579	380	1663
368	2688	175
4135	11919	3316
243	278	715
397	1215	10722
263889	114451	249012
6400	38781	52006
21170	24988	84543
4395	5154	8299
7	6	19
4292	4154	6684
1281	2261	4570
3616	4151	7093
53	349	513
54	48	581
4738	2102	6633
23478	16278	26482
5803	14173	16268
12	5	59
0	0	2
0	5	12
0	0	10
409	718	10589
2767	16408	15397
6361	3892	8198
2913	1294	1223
2	0	40
5144	6328	15137
35129	14849	12774
4895	6529	5480
13057	12068	25522
20	8826	134
0	2	0
1276	6902	15932
0	0	0
4042	4795	8180
6	8	580
8032	12334	17858
5312	2446	10348
1769	5794	13689
130	171	88
12818	16852	39477
7093	11023	27901
6892	8122	16936
3	1	20
1822	620	7707
613	1775	1435
1	2	6
1670	3094	5439
0	0	1
0	2	7
0	0	0
4662	14417	17229
584	624	4982
5061	8661	16219
22	300	356
3320	9527	10784
1	0	4
29	273	602
0	29	902
0	0	1
84	2362	6432
5912	20167	10932
1530	10730	1057
444	3577	130
5333	11007	17301
5858	968	5555
0	0	4070
0	17	89
1	34	22
9	3	3
2263	1316	2768
14	22	180
2	205	3885
11	137	2359
16	296	880
67	828	1384
25039	2731	3399
20079	12182	13540
326	1557	274
2407	13552	40957
3491	4057	9539
8062	24224	22894
5322	6537	8966
62686	208937	62420
3360	1252	22392
29	299	234
7812	8918	15480
1801	917	10792
16354	18734	56438
1554	2610	4657
0	0	2
0	0	2155
0	0	0
2860	7336	5365
5246	4860	8443
0	4	4781
0	0	4998
17	1436	3142
0	4	4
39	303	72
13	4	236
1	0	24
2508	1185	6469
88	318	405
320	381	1059
1672	1461	2070
374	402	256
11077	2295	5474
44492	7481	17177
610	1080	797
0	0	0
0	0	0
0	0	0
10772	8256	3686
678	646	260
600	378	50
1617	13632	42922
52	56	173
3910	5652	7491
920	1629	2960
4	23	435
6	4	45286
41	0	1400
219	891	2798
168	252	1166
1006	2348	4349
7	7	440
6	39	362
5553	278	884
27	71	63
6724	8064	23285
17991	28071	65669
4021	8684	14024
135	10083	641
10300	27183	9826
5	90	145
1565	5823	8981
34	61	4265
5529	9148	15569
631	3568	1711
0	0	37
0	0	5
768	1978	652
5563	5256	12296
825	3632	9896
2354	4182	7169
1632	2598	5438
10311	16537	31114
2874	2426	4698
47767	68690	207263
5274	12208	17999
1557	1589	5183
345	1228	1244
155	498	363
585	29379	16241
274	383	2888
10255	12	4735
0	259	577
0	102	94
29	526	13918
18	323	24
7	79	12
1627	5015	7086
20725	32921	65415
5263	9691	8438
5310	16929	6786
1790	10302	2097
7050	12811	23857
84	55	584
555	2152	5022
3456	7242	5565
26	30	47
0	0	0
0	3	9
11617	71304	64038
68	36	875
581	360	1104
10283	3808	10218
3277	2634	3229
0	1	0
21	8	35
0	0	0
192	83	77737
0	1	1495
0	2	35
2592	6369	8194
14805	4477	28476
0	0	2
0	2	3
1	1	1026
3244	7672	9705
0	3	146
2864	6408	1098
460	160	14
2876	3951	3994
637	1348	2972
25	1284	118
63	1669	686
5634	6795	11974
1127	2012	5833
143	1260	2849
232	474	2058
14	78	99
24	330	2684
2072	49322	10257
81	696	364
1117	8232	5252
32	203	3187
12	6	843
3566	12094	15129
0	32	71
645	98	170
18475	4487	38400
118	0	54
2	0	0
0	4	2
8843	7198	13766
340	1227	3912
1	127	413
10	0	7
2	0	3
8	34	87
20	65	435
0	1	56
0	0	2
0	0	84
0	6	11
2118	5985	5268
2797	6785	5486
52	28	142
55	14	12072
1207	3064	5632
10087	12302	34849
670	5152	34603
150	1119	9841
2472	3178	5261
3461	5255	13311
1133	8495	150
682	1110	1784
3256	4179	6728
11800	9125	17168
0	5	798
643	2700	7864
898	1129	3607
298	201	2387
129	317	123
313	879	1099
5911	56	598
4	13	34
5289	4625	49804
36	0	575
7164	15818	5746
2325	956	1560
8412	47994	3806
40	30894	1121
0	10	5
5610	9087	10125
27235	42298	45377
9220	16026	21982
463	767	9926
7088	16483	6174
3320	9035	6955
3756	8727	16164
2	27	15
1850	5287	8714
1	1	21
0	0	2
942	1348	3097
2678	42434	2371
314	3265	4435
1	0	1109
5727	14632	9399
81	436	423
0	58	4
5	6	14
0	0	0
4	11	14
4	3	25
132	218	459
0	0	0
2230	15970	4164
2	0	1013
0	2	30
1	4	5
0	0	0
0	0	0
0	2	8
713	628	1596
2552	3514	5240
287	967	1856
1615	4693	3806
30463	40767	31432
2661	1556	3657
4190	6248	7456
39424	48853	129537
56	10	27
3727	24390	7714
8	137	848
7089	11510	27823
1	0	194
0	0	13
0	0	2
0	0	2
0	0	0
0	5	2241
0	0	810
0	0	0
13894	2043	4449
340	801	2267
9406	45346	33356
0	2	27
2781	7213	8615
18759	23606	32978
0	1	0
30	113	114
70	177	218
1	26	10
0	4	5
0	1	5
37	93	119
0	7	4
3	1	2
23	24	11
22	30	8
13	27	24
171	477	436
1	28	10
91	206	382
1	13	2
4	4	0
30	32	5
37	25	1
0	334	640
812	4147	160371
2259	307	13882
204	6	1017
2549	5505	10327
3	34	22
1	0	0
2977	2251	6152
238	1473	1198
987	1409	2014
1064	1544	9778
0	36	9
0	14	2
0	0	8
6	0	4
4	0	0
63	17	139
1796	3083	7662
0	1	1
1336	3479	11396
742	868	2069
1819	1817	2548
39	41	8603
28349	40803	56845
3	11	14
4	442	17
77	250	499
13	49	25706
6684	5865	12276
6396	7554	13771
2199	4959	8037
2	2	36
179	344	43
2524	1390	10759
8045	9131	18060
0	16	57
872	1649	1383
35533	65102	86880
3230	4189	1984
44	1285	1636
2187	6237	3916
6294	12278	11358
1217	821	1438
3	6	55
0	0	0
0	1	94
0	30	6
60	69	151
11	288	114
408	440	854
444	352	849
82748	2609	22936
48	119	18
0	804	0
2	411	1
14499	34161	31857
3748	4410	10664
7151	10252	10487
634	487	3515
0	0	0
2235	6635	6232
0	0	0
81	828	975
16	110	304
0	4	1889
1	12	126
745	292	1586
7768	10708	24613
11614	18326	18946
3245	3208	8567
0	0	0
8	16	5
0	0	0
132	27	45
5448	1817	6770
29	87	446
46	5	19
0	0	0
0	0	0
2	0	0
0	0	1
0	0	0
0	0	2
1	2	3
488	152	846
0	0	0
75	111	950
0	34	6
0	0	2
0	0	0
855	3028	2206
1615	3789	4995
37	750	23
0	0	0
0	4	0
6	398	94
343	531	11711
100	430	12780
2	5	253
2410	770	3513
8	214	1409
12039	22970	47243
0	2	4
206	1216	1274
2543	2723	18283
12862	29971	29092
4	59	1862
423	19449	3838
12283	15620	21304
2	0	5
26651	37144	266715
2	0	129
79	48	585
4	2	0
43157	173254	274813
0	0	2
0	0	669
22386	10561	28875
4	0	5
43	150	2441
7906	44612	37611
269	132	856
18396	8	23094
166	107	21
2306	7552	35071
445	2471	7565
1645	1683	2076
75	65	80
0	0	0
0	0	0
0	0	0
0	0	0
0	4	3
0	0	2
429	2905	4390
2759	3282	5877
1081	3113	6638
12445	20734	38152
15	6	2065
2862	1013	2809
70347	32860	57635
75449	1727	30644
5748	6595	8551
107	603	101
2089	3691	6514
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
77	69	304
4	0	0
4	112	264
0	3	20
2	138	20
38	122	72
0	0	0
17	172	39
0	0	0
0	0	0
5512	1565	612
28	983	314
402	780	1762
2	1	2
2078	2470	4467
0	4	503
0	0	1
4	0	3
748	1977	3246
904	1202	16653
37	57	334
0	0	3739
0	0	0
2	0	0
0	0	0
3493	4464	25248
61	626	558
50	108	300
31	65	66
0	0	56
0	0	0
1312	2724	3048
27	0	2298
3	16	9
0	1	2
2473	412	3414
591	563	107
7502	13533	22134
1868	4936	5913
0	0	0
0	0	1
180	484	8550
7482	1462	8317
7935	44470	15478
52	224	1451
0	1	2
249	1407	4393
1	30	55
7535	4832	1724
0	0	980
2	3	581
79	662	2063
23055	20327	33260
4192	2539	9363
1739	1947	7318
0	152	2019
0	0	0
33189	21925	43041
12	66	2
819	1004	3290
0	0	0
28	130	1647
20	1420	4199
7512	19642	27109
8652	9361	23019
0	150	31
204	548	29
19	48	40
3810	10905	26795
10	2	76
2	4	10
4	196	3
0	0	0
642	570	12061
13914	24874	108593
14	57	64
0	3	101
2	0	654
1	4	14
7	175	59
0	8	0
4	8	6
0	4	1076
0	3	435
50	40	10590
0	0	5
3230	3509	6018
25	1488	184
11224	8652	10567
2	36	39
84	558	1953
2389	7975	6239
5	2	11
442	1287	2285
0	1	8
808	2540	17483
1453	4915	17663
7367	2183	4841
505	842	266
0	1	1
10273	17336	18641
5525	8450	13609
1405	6235	3364
1	482	4
34	19071	73
0	0	0
310	6289	2476
1	5	0
10	2192	18
87	322	302
1013	1461	879
8	314	292
4	249	202
3	0	2
183	3135	1778
3984	10572	17322
11720	7996	3097
243	167	170
1787	3172	6677
24853	4583	10574
0	0	0
541	160	7107
432	370	1538
61	3	120
5748	14357	21958
878	1984	1162
2	0	11
612	1385	87249
4072	6843	92757
0	4	157
99	1929	393
0	0	0
0	0	2
484	1141	6515
327	546	3242
17786	13145	22536
3565	4887	10322
2028	4713	7582
0	8	497
22	3123	7389
0	0	0
0	2	0
0	6	22
2	0	2
20	2592	1618
4	84	1132
3058	15065	7112
1	0	1
328	574	326
0	5	16
0	83	57
11434	12667	15142
561	31242	52627
487	23520	49732
6	1147	45
16	290	46
0	0	1
410	5407	2962
0	0	0
0	0	3
530	1826	2134
0	0	2220
0	0	28
1	2	1
0	0	0
0	0	5296
2547	2617	24098
3214	9783	100604
0	0	160
0	0	0
1587	1196	6182
1546	11959	4735
1013	911	2976
136	267	500
821	4299	7527
215	741	1611
744	907	2557
123	106	231
1145	583	1454
2548	4467	9022
10655	4401	1577
668	443	1315
2	0	0
1440	6973	2289
2339	6495	4517
21	228	103
0	40	13
58	804	659
0	0	0
0	0	3832
5264	11075	15191
24	332	160
0	0	0
145	683	1073
5735	12618	14735
2	0	3
104	237	11683
8	212	6
0	0	0
2562	57	14508
1311	12	40828
17	0	97
0	0	1
0	0	20770
379	608	631
96	2073	487
20	251	20
8070	12281	10013
5948	8271	9979
0	766	22
0	0	0
0	0	9
10	7	12865
818	4	127
1574	880	954
60	57	97
50	136	19304
10	95	40
0	0	0
11451	12479	37188
652	210	1250
0	4	2
263	588	2155
0	0	0
23256	58320	90481
5168	14363	5797
5727	5675	17908
8	1336	2433
0	0	0
42857	4589	15252
2482	2277	4192
6575	2335	4226
631	3261	4376
27692	64678	60687
0	1	1
7	29	113
177	1582	4284
0	0	0
5196	4039	9736
3603	3485	63954
7	11	196
139	112	678
2	266	26815
6	111	739
0	4	2
0	0	0
18	21	357
268	967	2541
2019	4378	11300
3463	3541	10380
0	18	82
2	18	40
0	0	0
36	368	107
644	1258	2088
629	978	1200
450	2361	3664
2	71	8
3833	6328	7931
1182	558	2020
509	2304	2412
8320	22498	25318
4	0	7903
9559	3920	9250
775	6889	39296
44	928	4569
909	952	539
87	281	39
11880	8071	17838
721	2760	1489
460	1030	716
90	1234	258
0	0	0
2418	5530	10830
4136	1645	4700
116	687	43
11982	22627	2666
3	36	2
185	5506	1983
906	1763	4157
4296	5114	4640
117	49	176
1	2	0
0	0	0
8	0	109
3766	2	528
18	116	4
2	2	26
0	0	0
0	0	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	26
0	0	1469
9	0	10177
7781	2	5
10	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
196	10	748
5312	6042	5430
851	1631	1017
2	2	2
67	463	39107
0	0	0
0	0	0
470	983	860
4145	14452	14848
34713	1261	8735
41	195	783
12249	181651	87426
29	11	29
1	4	2
24	82	114
427	2201	1765
0	0	6
2	6	2
28	478	1439
0	0	18
2	42	3
8563	80164	90853
17374	34970	32218
99	270	10087
0	0	0
0	3	207
3564	7727	4417
1465	683	89
60	98	0
2	0	39
0	26	2
477	556	20
155	512	447
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
5361	3633	7010
1591	3878	6597
2381	726	872
232	6811	8024
1	17	9
5079	9880	24750
0	0	0
6	0	57
64	8	166
3939	3667	9219
40	147	950
5	11	162
4	381	7778
0	0	0
2286	448	1233
130	1275	18
10	72	2051
343	0	20
258177	305	24352
4	0	8
5102	9	143455
942	3962	16325
0	0	0
12009	478	11362
2471	1767	7540
3129	3154	10709
6923	2775	1843
2163	825	766
33	62	712
9103	10891	12482
917	4296	2632
4	8	2
11343	20142	46301
0	0	0
14	26	867
0	4	12639
6135	11805	33635
0	2	0
0	0	0
458	1146	5062
2	566	16
0	0	10
0	0	5
0	0	0
139	220	799
0	0	0
0	2	2
15219	16787	16608
8110	15391	21695
7	192	60
2975	11181	5268
0	0	0
0	0	0
3	0	5631
0	0	0
0	0	0
33	4	84
2	0	0
18	0	0
0	0	0
4671	12	2514
0	0	0
0	0	0
0	0	0
2	0	564
84	0	13
5202	10	7444
22704	45259	76616
1741	17324	8234
135	778	1023
960	508	5361
84010	128	122899
1436	889	770
8847	17642	34719
0	1	0
0	0	0
2	2	708
0	0	0
85	420	454
90	84	332
0	2	2
0	0	0
0	19	7
0	0	15
20	146	50854
1	0	0
8	0	9
6667	17289	13628
5904	3135	523
0	0	0
85	126	94
3619	9760	35209
4652	4646	11355
0	0	0
2127	703	1522
407	187	2681
5	15	12
0	0	0
0	0	1
388	1314	2440
8	14	19
116385	175898	235941
2	2	5
2	116	838
0	0	2
392	3479	421
0	13825	87
416	740	540
0	0	0
4	14	7
64	649	810
0	0	1
0	366	4
4	586	6
35	11	63
2	126	199
0	0	10
128	225	815
9	320	137
11561	16315	34923
6488	7133	26259
2901	5331	4524
5785	10864	24949
2085	884	266
1226	1240	6552
0	0	3
72	4988	791
0	0	12
1380	139	1071
190	226	1374
1625	4373	8648
1132	3449	4801
2589	7377	6702
12379	9868	11155
6032	6162	14171
0	0	0
83	2	167
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	38
0	0	0
11	2	173
0	2	0
0	0	0
8	0	90
0	0	1
4	35	24
0	0	2
0	0	0
0	0	0
0	0	0
0	0	2
147	8	261
0	0	0
9153	2996	7308
0	0	1
0	2	133
18	834	92
0	0	0
0	1	41
0	0	18
0	1	47
0	0	0
0	3	11
0	12	49
19	762	7
2	599	76
0	0	0
2826	2441	3149
7883	12247	7242
1240	1524	8981
0	0	0
339	1139	42405
14	35	55
1112	1281	1162
0	0	1
1599	5000	43984
6	2	82276
0	0	36
0	0	1
0	18	1123
2	50	398
9	201	120
0	0	0
0	0	0
137	10	54
0	0	2
0	0	4
0	0	0
1	0	3
0	0	4
0	0	1
0	0	0
2	2	4994
337	1042	845
20114	16455	23939
0	0	0
2	1	0
18036	23367	21983
1135	1717	1779
28	49	21
221	425	187
0	0	0
86	122	77
0	1	0
0	0	0
0	0	0
64	36	41
12	40	93
2	0	0
12368	8323	450
2273	46	6715
53	4	471
0	0	0
0	0	2
88	1438	2047
2928	1662	2760
2	2	6
1059	54	26590
2	2	2
0	0	0
580	249	1726
0	0	4
1297	977	480
697	2466	4280
479	811	461
0	0	4
0	50	6
0	11	20
1276	1771	1659
34	54	107
0	0	0
181	4	6
218	5198	158
1	12	13
3071	604	436
8	1	5
90	38	118
0	0	0
15	11	29
0	0	0
329	4759	388
0	266	0
0	448	70
0	0	0
10	147	357
167	1039	1726
0	0	790
42	157	166
17	31	56
2	105	181
2237	1545	1268
0	49	2
0	0	3
0	4	2
1301	5062	1757
550	366	4147
1364	3178	3662
3845	7628	4145
78	110	228
0	1	2
3049	707	2906
1	2	10
6540	9111	10795
1351	2655	7974
0	0	489
1	0	0
20	0	100
1	0	68
0	0	36
0	3	15
0	0	2
272	8	2288
0	0	1
0	0	129
2618	5648	10700
25	12	560
1314	5103	9679
6352	7680	13668
11389	17750	25514
1	0	0
22159	18128	35285
9735	16834	25894
0	3	0
15654	30550	28469
0	1	264
5739	11496	21570
0	0	0
10	1	39
4	86350	9
2	6	9
1	20	52
0	0	0
6	5	0
9257	7	1264
4184	7497	10506
5228	19921	10303
0	0	2
0	0	0
2	242	277
1028	3686	3056
24	544	4888
112	295	281
4	53	103
0	1	0
17	224	25
4980	6974	10912
0	0	0
0	0	0
0	0	1
2	2	0
0	0	2
302	681	4342
0	0	0
0	1	14
48	88	1428
0	0	0
106	0	37
75	4	30
4	54	14
388	361	1618
17256	2714	15249
112	129	276
4547	7601	12966
830	907	1140
282	4609	22182
0	2	2
3746	9512	6295
3151	3522	5233
3077	2106	2767
0	2	0
1197	2998	4543
0	0	10
16	20	19
0	0	1177
149	137	144
6	8	1
0	0	0
0	14	0
1772	2812	4009
4273	7947	10454
0	0	0
2	45	76
0	2	0
7	0	5
969	10347	32
1506	17814	284
0	0	1
583	777	1581
305	320	956
760	1092	5072
591	130	19
263	34	2763
559	13710	103
0	0	119
0	0	0
1630	1278	2619
45877	15	20465
5449	6406	19086
12636	8	22251
3940	4	612
0	0	4
140	0	1763
47	2	50497
0	0	19
0	0	3933
0	0	2
0	0	19
1	0	0
8728	4114	8343
919	1959	4192
129	2905	1504
0	0	10
93864	1685	8787
5870	11525	14449
138	2116	245019
10407	13831	12993
9468	11850	34213
990	531	1500
2	0	43
10242	6932	13912
8687	17324	19265
1723	321	56
4181	7419	10089
362887	259	457163
15712	6645	18323
3062	2996	5133
0	0	0
0	5	0
0	0	0
0	4	0
1	251	0
0	0	0
0	0	0
11	248	7
0	24	0
0	1	1
0	0	5
0	0	0
0	132	2329
2	4	38
0	2	17
0	2	11
2	26	32
0	0	0
7838	9857	11034
1	73	112
152	19	29
1	64	5
1825	984	4252
0	12	88
29836	444	38164
4712	5429	21581
7897	14131	9643
16	5361	148
0	4	15
6575	12242	9121
0	146	4
0	0	0
0	0	0
0	0	0
0	0	2
6	5620	47
56	846	4232
397	3579	367
0	0	4
17	34	28
0	5	6
3813	3075	4673
668	8846	3247
0	0	4
0	0	0
2	0	2
0	0	122
1400	13541	301
0	0	0
341	2833	1865
3	0	1
0	8	4
0	0	6
0	23	5
3178	4627	7963
0	0	2
0	0	0
0	0	2
0	0	0
0	0	0
5698	7794	10757
1398	2465	5950
1616	1982	3990
2471	1873	3305
0	0	0
22881	4357	60494
3440	5437	6274
0	0	0
1	0	2
2334	1429	13549
6212	14428	14405
3852	6522	10717
1391	4000	5473
1	5	4
1937	31237	185542
0	0	0
172	277	280
8	4	33
112	67	66
0	0	0
124912	74215	170288
11	85	17
2	0	1871
0	0	2
0	0	0
0	1	7
38	259	772
0	0	52
0	0	3
4	24	9
1273	619	1918
15	65	337
0	0	0
9130	13845	15650
20	22	42
861	1278	2389
307	881	3023
3	564	25
2033	827	3673
34363	56807	56025
0	1	3
0	2	5
0	0	0
2	2	96
198	546	943
1328	2094	5479
0	0	2
6	0	235
0	0	1
0	1	44
7221	9123	32173
41123	75079	96632
4301	5570	11490
0	0	1
0	0	0
1585	1428	4156
146	286	511
2102	2197	4368
26	2	315
132	30	355
44	3	91
1	0	3
1	0	88
0	0	98
1196	3947	1987
0	0	0
0	0	1
4	12	10
1906	3326	3337
592	2150	1080
0	0	0
0	0	0
0	0	0
0	0	0
0	3	2
0	2	0
0	0	0
0	0	0
0	0	11335
0	0	4
0	2	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
611	28	26
56127	43	8489
31	3466	236
2392	8483	1449
0	0	0
0	0	12
7	4	0
0	0	0
0	0	2
554	0	4239
0	0	0
0	8	136
0	0	0
0	0	3
4	82	368
11	0	25
0	0	0
1088	1630	10007
0	0	0
0	0	0
0	0	0
7451	6233	15396
0	0	0
12585	29717	30035
0	0	0
28719	10445	7634
10	15	4
51	32	6
8239	8012	11759
2	505	8
0	21	0
33	55	104
1212	11990	5421
5961	2907	905
1541	2048	107
0	0	0
0	0	0
2	0	0
339	716	1656
2929	5826	10361
0	0	0
0	0	0
0	0	0
0	0	0
12893	226	5660
2	0	0
102	72	81
1996	4432	7908
0	0	1
4	2	18
0	0	0
0	1	0
0	0	0
13	20	8
0	2	0
0	0	0
222	826	171
0	2	0
0	0	2
2	0	2
2	14	20
0	2	50
1637	2674	6331
0	0	0
14376	10602	15348
43	44	64
933	914	2938
0	0	0
0	0	0
0	0	0
0	0	10
0	2	4
6550	27523	8889
52	509	148
2	2	2
0	0	2
1448	1220	1990
9	4	14
26	9	32
8434	2063	3350
9451	6591	11267
947	2063	2364
3428	6209	14806
19	157	277
3569	10273	14799
2	0	9642
575	77	222
0	4	0
3836	6948	7054
4	6	617
9	16	4
1	0	0
6369	10787	12198
0	0	4
0	2	817
28	42	16
2235	2789	1287
9787	8278	14511
0	0	0
1791	4818	2616
943	1787	6087
0	0	0
9	0	3
16223	4	3456
0	0	0
400	1049	1022
2	5	28
0	0	6
4	0	2
0	0	0
0	0	0
0	6	1511
0	0	4
3190	3364	2776
114	3327	97
0	0	0
9010	8821	6899
2	0	0
8760	485	2539
17	282	294
45	96	226
0	2	2
0	38	132
0	35	54
4114	5167	5927
0	0	4
0	2	2
1784	65	7159
1332	181	1144
66	8	92
1	0	1
3108	142	2628
0	0	0
11017	3203	13676
0	0	0
2	0	874
0	0	0
14	1565	109
15210	13634	17092
15744	40509	88553
0	0	0
204	2014	302
0	0	0
0	0	0
0	0	5
6210	8183	11904
1636	3235	17013
5	0	13
284	78	70
8955	21353	14219
0	0	4
5742	8412	11060
1018	4851	7287
13	13	32
6	0	26
156	324	373
0	21	2
151	326	1014
0	0	0
0	0	35
0	1	2
0	0	8
6	6	3
0	0	0
0	2	0
6	32	14
70	278	768
14	99	577
5001	206979	343
0	1	90
0	0	0
6495	659	1828
85	270	269
2479	6728	10934
448	2175	3510
0	0	20
2878	4803	141
0	0	0
0	0	18
48	114	2
1	0	0
139	313	18
0	0	0
7	13	52
6589	8852	10068
6	943	24
14685	30594	27456
663	2	833
1491	6732	13022
857	13	5371
2	12	72
247	680	479
2	0	0
1654	2305	4944
2	0	2
7	1	3
39538	19016	44790
5338	6864	10148
0	4	1
422	523	1276
9256	3244	8345
7379	6974	14155
29	2597	857
328	1049	1487
2	141	264
882	1511	2226
0	1	0
7175	9402	19319
413	507	858
2601	4565	1532
0	1	601
31	17682	110
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	7
0	0	0
37	174	526
0	0	0
0	0	0
0	0	68
0	0	2
2630	2802	5563
0	0	2
2	56	1467
0	0	0
24244	31273	70036
0	0	0
6	8	4
0	0	0
0	0	0
0	1	0
116	856	542
101	92	252
0	0	0
7	1	75
0	0	5
0	0	0
6949	9871	13796
594	1168	625
6794	3975	6762
87	970	496
2241	689	1671
296	674	821
575	907	67530
2	0	3
34056	34912	25094
12	17	25
2	4	7318
8	576	11
8152	8483	14228
0	0	0
816	1904	4766
13022	26997	30462
6322	9965	10022
0	0	3
1	0	12
0	0	8
0	0	0
0	3	29
0	0	0
0	0	0
0	0	0
0	0	0
0	10	13
0	0	1
0	1	1
0	1	19
0	3	1
0	20	328
0	4	2
0	0	0
0	0	2
0	0	0
2	0	29
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	100
0	1	2
1	2	16474
169	1	12
408	92	1397
0	0	0
0	0	1
8	412	920
30	325	459
4	54	502
0	0	0
46	6	420
3	0	0
0	0	0
0	9	0
0	0	0
0	57	5
3	746	10
0	0	0
0	75	0
0	4	0
10	396	2
0	1	0
0	0	5
142	376	799
24102	19041	31179
17281	174	56088
1302	3821	4321
0	0	0
1132	897	1347
769	1637	4976
768	1092	17800
2150	3375	8332
9	31	14
75	339	650
205	1052	1864
0	0	0
754	1179	157
6	2	0
6	4	0
0	0	2
0	0	18
0	2	1
59	85	94
4	0	12
1152	2023	1313
476	934	3866
8376	12537	12188
0	0	1
64	851	152
581	3020	1758
0	0	94
0	0	4
0	0	1
0	0	2
3	0	316
12	75	29
50218	69486	59151
298	278	219
0	0	0
0	0	0
0	0	0
0	0	0
2595	2974	16012
94	120	3324
0	0	0
6329	2899	5180
11	6	6
